SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_8,adm2_9,adm2_2,adm2_1,adm2_6,adm2_3,adm2_7,adm2_4,adm2_5
12095,888,1,49,24,12,243,17.42,13.649999999999999,0,9,0,1,0,0,0,0,0,0,0
12097,8031,1,50,16,29,119,7.55,9.05,0,9,0,1,0,0,0,0,0,0,0
12104,2820,1,36,10,153,348,18.869999999999997,13.109999999999998,0,9,0,1,0,0,0,0,0,0,0
12108,1448,1,51,13,18,167,14.769999999999998,11.229999999999999,0,2,0,0,1,0,0,0,0,0,0
12149,11152,2,22,12,8,178,13.05,11.11,0,8,1,0,0,0,0,0,0,0,0
12153,3237,2,20,22,5,179,15.7,12.08,0,2,0,0,1,0,0,0,0,0,0
12191,4229,2,63,1,508,226,11.819999999999999,7.22,1,1,0,0,0,1,0,0,0,0,0
12196,3936,1,32,5,70,281,28.2,18.760000000000005,0,7,0,0,0,0,0,0,1,0,0
12202,8891,1,50,25,24,143,9.84,7.419999999999999,0,6,0,0,0,0,1,0,0,0,0
12228,11247,2,62,25,16,224,21.970000000000002,14.3,0,7,0,0,0,0,0,0,1,0,0
12229,9442,2,70,9,12,2059,19.09,8.909999999999997,0,9,0,1,0,0,0,0,0,0,0
12247,8591,2,48,18,257,172,18.139999999999997,11.269999999999998,0,5,0,0,0,0,0,0,0,0,1
12261,6625,2,55,8,14,82,8.670000000000002,5.039999999999999,0,4,0,0,0,0,0,0,0,1,0
12275,3793,2,56,6,124,370,15.15,11.23,0,3,0,0,0,0,0,1,0,0,0
12276,668,1,72,3,23,74,8.02,5.959999999999999,0,8,1,0,0,0,0,0,0,0,0
12280,10298,2,82,15,112,177,11.209999999999999,8.399999999999999,0,2,0,0,1,0,0,0,0,0,0
12304,4627,2,33,24,3,101,8.629999999999999,5.92,0,2,0,0,1,0,0,0,0,0,0
12313,760,2,25,11,36,67,6.66,5.409999999999999,0,8,1,0,0,0,0,0,0,0,0
12321,8713,2,28,27,6,213,25.38,17.3,0,7,0,0,0,0,0,0,1,0,0
12335,9246,1,50,23,1,107,13.62,9.020000000000001,0,6,0,0,0,0,1,0,0,0,0
12349,5587,1,21,19,38,88,8.12,5.1099999999999985,0,3,0,0,0,0,0,1,0,0,0
12363,10509,1,55,18,72,284,21.610000000000003,13.68,0,1,0,0,0,1,0,0,0,0,0
12386,2534,1,37,25,934,491,30.660000000000004,16.549999999999997,0,5,0,0,0,0,0,0,0,0,1
12406,11887,2,18,5,52,123,29.110000000000007,7.049999999999999,0,7,0,0,0,0,0,0,1,0,0
12410,6355,2,57,3,115,175,10.379999999999999,6.64,0,9,0,1,0,0,0,0,0,0,0
12425,7926,2,38,12,88,232,19.720000000000002,13.589999999999998,0,2,0,0,1,0,0,0,0,0,0
12437,11073,2,22,18,11,240,28.939999999999998,20.04,0,6,0,0,0,0,1,0,0,0,0
12438,727,1,18,12,47,175,21.490000000000002,13.78,0,4,0,0,0,0,0,0,0,1,0
12460,8714,1,65,30,9,194,15.73,9.650000000000002,0,4,0,0,0,0,0,0,0,1,0
12470,1481,2,30,4,71,187,11.709999999999999,8.83,0,3,0,0,0,0,0,1,0,0,0
12477,4408,1,23,20,30,338,29.69,18.2,0,3,0,0,0,0,0,1,0,0,0
12511,764,2,44,27,13,128,12.46,9.66,0,3,0,0,0,0,0,1,0,0,0
12513,4432,2,75,27,34,100,11.249999999999998,7.55,0,7,0,0,0,0,0,0,1,0,0
12518,10503,2,65,6,12,77,2.53,2.0500000000000003,0,8,1,0,0,0,0,0,0,0,0
12547,4123,2,22,21,14,116,8.37,6.9,0,9,0,1,0,0,0,0,0,0,0
12550,3313,2,54,4,1366,651,30.009999999999998,18.78,0,4,0,0,0,0,0,0,0,1,0
12559,1543,2,20,9,34,166,16.32,10.64,0,7,0,0,0,0,0,0,1,0,0
12577,2952,2,22,23,1170,289,55.36,24.619999999999997,0,7,0,0,0,0,0,0,1,0,0
12582,10766,2,62,16,2,69,6.8100000000000005,3.9899999999999993,0,9,0,1,0,0,0,0,0,0,0
12586,10999,2,60,7,56,112,11.57,8.229999999999999,1,5,0,0,0,0,0,0,0,0,1
12595,2091,1,18,4,167,266,19.16,11.749999999999998,0,8,1,0,0,0,0,0,0,0,0
12603,3711,2,75,12,20,95,10.389999999999997,6.909999999999999,0,4,0,0,0,0,0,0,0,1,0
12609,727,2,42,12,44,84,10.05,6.159999999999999,0,4,0,0,0,0,0,0,0,1,0
12618,5962,1,22,22,243,216,18.16,11.03,0,8,1,0,0,0,0,0,0,0,0
12646,2185,1,28,18,13,153,14.540000000000001,8.66,0,5,0,0,0,0,0,0,0,0,1
12665,9255,1,26,14,27,109,11.73,8.04,0,2,0,0,1,0,0,0,0,0,0
12685,4409,2,34,29,2,38,1.7700000000000002,0.9500000000000001,0,6,0,0,0,0,1,0,0,0,0
12690,4550,2,22,29,70,32,1.62,1.06,0,6,0,0,0,0,1,0,0,0,0
12697,3741,2,20,23,219,188,24.669999999999998,14.27,0,7,0,0,0,0,0,0,1,0,0
12702,2962,2,20,27,3,156,20.009999999999998,13.659999999999998,0,7,0,0,0,0,0,0,1,0,0
12703,11223,1,30,10,10,285,24.29,16.310000000000002,0,9,0,1,0,0,0,0,0,0,0
12704,9683,2,45,10,39,210,14.9,8.179999999999998,0,6,0,0,0,0,1,0,0,0,0
12715,10119,2,32,14,44,206,17.29,10.129999999999997,0,8,1,0,0,0,0,0,0,0,0
12718,5780,1,46,1,0,62,6.8199999999999985,5.31,1,1,0,0,0,1,0,0,0,0,0
12727,8350,2,38,6,23,76,8.94,6.49,0,4,0,0,0,0,0,0,0,1,0
12743,5448,1,18,30,24,186,15.2,10.25,0,4,0,0,0,0,0,0,0,1,0
12761,4832,1,42,18,49,165,14.499999999999998,10.129999999999999,0,8,1,0,0,0,0,0,0,0,0
12787,11212,2,50,25,2,127,15.010000000000002,10.889999999999999,0,3,0,0,0,0,0,1,0,0,0
12811,6578,1,50,29,12,148,37.71,14.17,0,7,0,0,0,0,0,0,1,0,0
12818,3102,1,35,20,1,172,18.209999999999997,15.679999999999998,0,5,0,0,0,0,0,0,0,0,1
12854,10873,2,26,19,17,192,14.78,10.94,0,3,0,0,0,0,0,1,0,0,0
12856,5032,2,45,12,33,156,7.530000000000001,4.96,0,8,1,0,0,0,0,0,0,0,0
12905,2874,1,40,25,593,323,31.41,21.150000000000002,0,6,0,0,0,0,1,0,0,0,0
12910,8510,2,60,8,458,325,17.290000000000003,10.64,0,4,0,0,0,0,0,0,0,1,0
12920,1523,2,43,26,540,352,15.25,9.1,0,4,0,0,0,0,0,0,0,1,0
12936,11750,1,40,23,17,309,28.13,20.17,0,3,0,0,0,0,0,1,0,0,0
12940,8182,1,32,10,15,341,23.979999999999997,17.549999999999997,0,1,0,0,0,1,0,0,0,0,0
12947,8463,1,20,12,14,108,7.430000000000001,5.07,0,6,0,0,0,0,1,0,0,0,0
12948,1909,1,53,3,90,216,21.529999999999998,14.759999999999998,0,9,0,1,0,0,0,0,0,0,0
12952,10119,1,58,14,59,206,13.52,9.02,0,8,1,0,0,0,0,0,0,0,0
12966,220,1,50,7,186,288,23.98,14.779999999999994,1,8,1,0,0,0,0,0,0,0,0
12972,8816,2,33,14,5,121,10.56,7.87,0,2,0,0,1,0,0,0,0,0,0
12993,9481,1,45,24,495,396,34.04,23.12,0,4,0,0,0,0,0,0,0,1,0
13000,10226,1,40,14,51,286,21.299999999999997,14.869999999999997,0,6,0,0,0,0,1,0,0,0,0
13020,8459,1,18,22,4,94,9.190000000000001,8.399999999999999,0,8,1,0,0,0,0,0,0,0,0
13026,2399,1,28,9,77,170,17.42,13.1,0,8,1,0,0,0,0,0,0,0,0
13050,7339,2,39,21,9,275,23.199999999999996,16.7,0,3,0,0,0,0,0,1,0,0,0
13067,11734,2,32,8,122,159,11.11,7.459999999999999,0,5,0,0,0,0,0,0,0,0,1
13091,7904,2,50,10,19,142,8.44,5.82,0,8,1,0,0,0,0,0,0,0,0
13096,7404,1,23,29,24,35,3.2600000000000002,2.2399999999999998,0,7,0,0,0,0,0,0,1,0,0
13107,1733,1,45,14,33,112,11.53,8.26,0,6,0,0,0,0,1,0,0,0,0
13183,774,2,24,6,209,242,12.329999999999998,7.5699999999999985,0,1,0,0,0,1,0,0,0,0,0
13191,9683,1,48,10,55,296,20.729999999999993,11.279999999999998,0,6,0,0,0,0,1,0,0,0,0
13208,9267,1,30,29,11,238,16.79,11.52,0,5,0,0,0,0,0,0,0,0,1
13215,4606,1,21,10,8,208,16.88,12.479999999999999,0,8,1,0,0,0,0,0,0,0,0
13241,874,1,45,22,4443,318,30.429999999999996,20.330000000000002,0,3,0,0,0,0,0,1,0,0,0
13250,10862,1,60,6,6,264,28.08,18.770000000000003,0,3,0,0,0,0,0,1,0,0,0
13283,7024,2,33,8,77,210,15.290000000000001,9.989999999999998,0,4,0,0,0,0,0,0,0,1,0
13298,1605,1,49,14,152,523,33.120000000000005,21.02,0,6,0,0,0,0,1,0,0,0,0
13310,7926,1,40,12,88,254,22.48,15.849999999999998,0,2,0,0,1,0,0,0,0,0,0
13330,5380,2,40,6,80,193,12.870000000000001,9.12,0,8,1,0,0,0,0,0,0,0,0
13331,6269,1,35,4,6,199,15.79,11.169999999999998,0,3,0,0,0,0,0,1,0,0,0
13352,8921,2,32,22,72,65,6.57,6.16,0,8,1,0,0,0,0,0,0,0,0
13355,10397,1,62,10,22,88,10.420000000000003,7.509999999999998,0,8,1,0,0,0,0,0,0,0,0
13383,11615,1,55,22,12,108,14,8.88,0,6,0,0,0,0,1,0,0,0,0
13402,2398,2,27,31,43,219,24.55,16.960000000000008,0,7,0,0,0,0,0,0,1,0,0
13423,7695,1,24,10,144,235,14,8.239999999999998,0,4,0,0,0,0,0,0,0,1,0
13426,3426,1,52,19,159,308,25.96,18.890000000000004,0,3,0,0,0,0,0,1,0,0,0
13432,10876,2,26,10,17,174,16.87,11.079999999999998,0,8,1,0,0,0,0,0,0,0,0
13437,1004,1,18,29,164,174,15.3,10.459999999999999,0,7,0,0,0,0,0,0,1,0,0
13442,2744,2,26,13,12,196,14.67,11.719999999999999,0,2,0,0,1,0,0,0,0,0,0
13445,2446,2,25,1,22,101,5.3,3.78,1,3,0,0,0,0,0,1,0,0,0
13470,9701,2,44,9,8,144,13.259999999999998,9.46,0,9,0,1,0,0,0,0,0,0,0
13475,8957,2,21,19,12,145,12.57,9.430000000000001,0,9,0,1,0,0,0,0,0,0,0
13479,8352,1,38,27,70,210,21.33,13.73,0,7,0,0,0,0,0,0,1,0,0
13482,9031,1,45,26,138,108,8.27,6.7799999999999985,0,4,0,0,0,0,0,0,0,1,0
13488,4606,1,55,10,8,138,12.699999999999998,8.509999999999998,0,8,1,0,0,0,0,0,0,0,0
13500,7518,1,35,22,54,294,28.680000000000003,19.74,0,6,0,0,0,0,1,0,0,0,0
13514,1480,1,63,3,21,122,40.42000000000001,7.76,0,7,0,0,0,0,0,0,1,0,0
13534,2703,2,58,16,8,131,10.27,6.909999999999998,0,9,0,1,0,0,0,0,0,0,0
13539,3723,1,45,28,1,98,13.78,9.48,0,1,0,0,0,1,0,0,0,0,0
13565,1632,2,22,11,13,168,15.74,10.29,0,2,0,0,1,0,0,0,0,0,0
13569,10577,2,45,10,1588,469,19.439999999999998,7.209999999999999,0,4,0,0,0,0,0,0,0,1,0
13570,10667,1,54,23,2,203,25.58,19.72,0,6,0,0,0,0,1,0,0,0,0
13571,7223,2,35,18,915,173,25.330000000000002,9.669999999999998,0,9,0,1,0,0,0,0,0,0,0
13583,9361,2,18,22,32,101,9.11,6.4499999999999975,0,8,1,0,0,0,0,0,0,0,0
13595,7211,1,25,25,26,357,33.25,24.090000000000003,0,3,0,0,0,0,0,1,0,0,0
13617,11632,2,60,13,29,140,10.469999999999999,8.18,0,2,0,0,1,0,0,0,0,0,0
13621,4976,1,19,27,14,355,31.5,20.7,0,2,0,0,1,0,0,0,0,0,0
13665,9480,2,22,29,35,67,8.120000000000001,5.059999999999999,0,7,0,0,0,0,0,0,1,0,0
13677,11878,1,18,15,90,205,17.04,13.419999999999998,0,9,0,1,0,0,0,0,0,0,0
13678,8241,1,20,22,310,163,11.45,8.19,0,4,0,0,0,0,0,0,0,1,0
13740,6492,2,35,23,29,268,16.86,11.139999999999997,0,1,0,0,0,1,0,0,0,0,0
13742,3340,1,31,9,120,152,13.16,8.04,0,9,0,1,0,0,0,0,0,0,0
13748,6233,2,65,20,4,126,16.209999999999997,10.579999999999995,0,9,0,1,0,0,0,0,0,0,0
13784,10382,2,18,13,10,156,9.669999999999998,6.929999999999999,0,2,0,0,1,0,0,0,0,0,0
13789,11369,1,50,24,85,149,14.149999999999999,9.809999999999997,0,4,0,0,0,0,0,0,0,1,0
13791,5275,2,68,10,17,189,11.719999999999999,9.180000000000001,0,8,1,0,0,0,0,0,0,0,0
13793,10921,2,65,9,389,356,10.43,6,0,9,0,1,0,0,0,0,0,0,0
13796,9214,2,35,14,1,131,11.690000000000001,8.26,0,9,0,1,0,0,0,0,0,0,0
13803,2185,2,26,18,13,139,12.37,7.119999999999999,0,5,0,0,0,0,0,0,0,0,1
13809,5228,1,21,13,5,167,17.300000000000004,12.71,0,9,0,1,0,0,0,0,0,0,0
13811,8261,1,50,22,126,232,18.78,13.000000000000002,0,6,0,0,0,0,1,0,0,0,0
13816,4022,1,19,26,58,249,21.699999999999996,16.02,0,2,0,0,1,0,0,0,0,0,0
13828,11622,2,30,7,74,119,6.4799999999999995,5.99,1,8,1,0,0,0,0,0,0,0,0
13851,4976,2,35,27,9,249,22.900000000000002,15.07,0,2,0,0,1,0,0,0,0,0,0
13863,774,1,65,6,293,298,15.599999999999998,8.96,0,1,0,0,0,1,0,0,0,0,0
13880,11122,2,60,3,1947,107,11.659999999999998,6.759999999999999,0,9,0,1,0,0,0,0,0,0,0
13889,238,2,75,12,774,148,12.14,7.279999999999999,0,4,0,0,0,0,0,0,0,1,0
13904,9721,1,62,27,7,188,24.24,17.96,0,7,0,0,0,0,0,0,1,0,0
13907,4854,2,35,20,0,86,7.47,5.49,0,5,0,0,0,0,0,0,0,0,1
13930,8755,1,30,8,30,106,10.6,8.029999999999998,0,4,0,0,0,0,0,0,0,1,0
13951,6712,1,65,10,0,50,5.79,4.749999999999999,0,9,0,1,0,0,0,0,0,0,0
13952,8120,1,35,9,2,140,16.770000000000003,11.779999999999998,0,9,0,1,0,0,0,0,0,0,0
13958,11331,2,75,24,22,123,6.88,4.2299999999999995,0,5,0,0,0,0,0,0,0,0,1
13973,3719,2,35,7,35,53,5.25,2.989999999999999,1,8,1,0,0,0,0,0,0,0,0
14001,9128,2,24,14,389,327,12.54,8.629999999999997,0,9,0,1,0,0,0,0,0,0,0
14004,762,2,21,12,31,185,16.779999999999998,13.92,0,4,0,0,0,0,0,0,0,1,0
14049,1474,2,45,5,47,168,15.73,12.39,0,8,1,0,0,0,0,0,0,0,0
14053,9966,2,68,16,4,109,11.94,9.16,0,5,0,0,0,0,0,0,0,0,1
14128,10819,2,30,18,303,224,19.400000000000002,10.839999999999998,0,8,1,0,0,0,0,0,0,0,0
14136,4505,2,21,18,46,210,18.38,12.8,0,1,0,0,0,1,0,0,0,0,0
14175,11292,1,25,25,51,243,23.480000000000004,16.739999999999995,0,3,0,0,0,0,0,1,0,0,0
14176,6289,1,62,12,53,264,16.84,11.509999999999998,0,8,1,0,0,0,0,0,0,0,0
14213,3540,1,37,29,63,188,18.06,12.13,0,7,0,0,0,0,0,0,1,0,0
14258,10717,2,25,3,10,215,22.05,17.169999999999995,0,1,0,0,0,1,0,0,0,0,0
14309,10969,2,32,6,93,152,13.73,9.65,0,4,0,0,0,0,0,0,0,1,0
14323,8280,1,55,28,11,188,15.75,10.64,0,1,0,0,0,1,0,0,0,0,0
14329,4035,1,62,9,49,164,16.139999999999997,11.67,0,8,1,0,0,0,0,0,0,0,0
14357,1713,2,18,8,11,259,28.61,20.02,0,1,0,0,0,1,0,0,0,0,0
14385,9687,2,22,19,4,169,17.47,12.539999999999997,0,1,0,0,0,1,0,0,0,0,0
14387,5857,1,22,27,29,201,52.82000000000001,17.770000000000003,0,7,0,0,0,0,0,0,1,0,0
14420,6170,2,68,27,19,129,8.479999999999999,7.139999999999999,0,6,0,0,0,0,1,0,0,0,0
14439,1733,2,42,14,32,87,8.389999999999999,6.239999999999998,0,6,0,0,0,0,1,0,0,0,0
14454,1589,2,70,25,109,247,27.04,19.110000000000003,0,1,0,0,0,1,0,0,0,0,0
14483,11478,1,72,21,8,115,9.16,7.05,0,4,0,0,0,0,0,0,0,1,0
14491,8678,1,60,21,2,248,19.600000000000005,13.78,0,9,0,1,0,0,0,0,0,0,0
14574,10323,1,70,18,182,250,27.430000000000007,15.769999999999998,0,8,1,0,0,0,0,0,0,0,0
14575,6311,1,29,23,10,203,19.56,13.530000000000001,0,2,0,0,1,0,0,0,0,0,0
14584,2952,1,19,23,606,199,35.15,17.279999999999998,0,7,0,0,0,0,0,0,1,0,0
14593,6852,1,18,2,295,158,13.36,8.72,0,4,0,0,0,0,0,0,0,1,0
14611,6920,1,65,10,20,103,11.840000000000002,7.76,0,6,0,0,0,0,1,0,0,0,0
14646,6306,2,35,8,11,99,7.640000000000001,4.07,0,5,0,0,0,0,0,0,0,0,1
14683,6269,1,18,4,5,180,13.090000000000002,9.299999999999999,0,3,0,0,0,0,0,1,0,0,0
14692,1736,1,26,21,3,124,12.02,9.229999999999999,0,3,0,0,0,0,0,1,0,0,0
14715,5401,2,24,31,47,191,24.049999999999997,16.53,0,7,0,0,0,0,0,0,1,0,0
14730,11878,2,47,15,87,158,11.68,9.219999999999995,0,9,0,1,0,0,0,0,0,0,0
14736,9311,1,55,25,53,152,19.300000000000004,13.479999999999999,0,7,0,0,0,0,0,0,1,0,0
14740,2287,1,45,13,15,105,10.870000000000001,7.94,0,2,0,0,1,0,0,0,0,0,0
14743,8367,2,30,21,3,62,6.640000000000001,4.93,0,6,0,0,0,0,1,0,0,0,0
14769,10145,1,40,20,9,168,10.76,7.33,0,5,0,0,0,0,0,0,0,0,1
14778,6857,2,30,12,487,151,15.73,7.829999999999999,0,6,0,0,0,0,1,0,0,0,0
14781,10575,1,50,3,24,244,13.979999999999997,10.249999999999998,0,9,0,1,0,0,0,0,0,0,0
14792,1733,1,18,14,33,174,18.92,13.719999999999999,0,6,0,0,0,0,1,0,0,0,0
14793,11818,2,35,2,203,250,17.970000000000006,10.919999999999998,0,7,0,0,0,0,0,0,1,0,0
14797,339,2,34,29,202,192,26.210000000000004,18.07,0,7,0,0,0,0,0,0,1,0,0
14815,7604,2,20,6,19,171,12.219999999999999,8.8,0,8,1,0,0,0,0,0,0,0,0
14824,11690,2,27,28,43,196,20.770000000000003,16.06,0,4,0,0,0,0,0,0,0,1,0
14827,2396,1,60,31,5,225,58.45,21.900000000000002,0,7,0,0,0,0,0,0,1,0,0
14847,10301,2,21,30,34,299,10.499999999999998,5.61,0,4,0,0,0,0,0,0,0,1,0
14870,5961,1,30,1,201,268,17.779999999999998,12.34,1,1,0,0,0,1,0,0,0,0,0
14885,7310,2,30,8,39,267,19.830000000000002,12.950000000000001,0,8,1,0,0,0,0,0,0,0,0
14907,2080,2,56,8,190,256,13.8,9.04,0,8,1,0,0,0,0,0,0,0,0
14972,10630,1,21,21,51,456,21.04,13.55,0,3,0,0,0,0,0,1,0,0,0
14975,7574,1,24,21,4,156,15.540000000000001,10.66,0,6,0,0,0,0,1,0,0,0,0
14989,5898,1,40,2,115,200,19.209999999999997,12.59,0,7,0,0,0,0,0,0,1,0,0
14990,7918,2,33,5,27,87,9.84,5.909999999999998,0,9,0,1,0,0,0,0,0,0,0
15044,4717,1,20,30,13,289,29.38,20.81,0,5,0,0,0,0,0,0,0,0,1
15045,10307,1,23,16,146,291,16.369999999999997,12.79,0,1,0,0,0,1,0,0,0,0,0
15057,1681,2,35,21,104,204,20.65,14,0,5,0,0,0,0,0,0,0,0,1
15076,772,2,45,10,15,112,9.92,7.549999999999998,0,8,1,0,0,0,0,0,0,0,0
15083,2014,1,95,23,15,158,12.129999999999999,8.87,0,6,0,0,0,0,1,0,0,0,0
15096,1292,1,18,8,811,445,33.78,22.110000000000003,0,1,0,0,0,1,0,0,0,0,0
15107,9293,2,36,18,58,257,31.609999999999996,19.220000000000006,0,6,0,0,0,0,1,0,0,0,0
15167,7096,1,30,23,38,95,10.34,6.9799999999999995,0,6,0,0,0,0,1,0,0,0,0
15236,2028,2,25,21,96,180,16.67,9.46,0,7,0,0,0,0,0,0,1,0,0
15249,6996,2,32,13,16,294,10.04,3.94,0,2,0,0,1,0,0,0,0,0,0
15253,1551,2,32,30,124,138,11.199999999999998,7.929999999999998,0,1,0,0,0,1,0,0,0,0,0
15255,9054,1,68,24,15,175,9.339999999999998,6.31,0,5,0,0,0,0,0,0,0,0,1
15257,7539,2,40,27,37,191,18.27,11.46,0,7,0,0,0,0,0,0,1,0,0
15264,8463,2,19,12,170,153,10.52,7.660000000000001,0,6,0,0,0,0,1,0,0,0,0
15268,4606,2,45,10,7,107,8.64,5.83,0,8,1,0,0,0,0,0,0,0,0
15282,2703,1,85,16,19,282,20.029999999999994,14.189999999999998,0,9,0,1,0,0,0,0,0,0,0
15285,9315,2,45,20,44,279,27.81,18.58,0,6,0,0,0,0,1,0,0,0,0
15304,98,1,45,3,23,120,40.01,9.8,0,1,0,0,0,1,0,0,0,0,0
15315,7002,2,58,10,395,379,15.209999999999999,10.900000000000002,0,9,0,1,0,0,0,0,0,0,0
15333,10301,1,25,30,34,318,11.75,7.4,0,4,0,0,0,0,0,0,0,1,0
15343,4509,1,25,18,10,103,7.47,5.83,0,5,0,0,0,0,0,0,0,0,1
15359,147,2,19,8,8,136,10.620000000000001,7.6,0,8,1,0,0,0,0,0,0,0,0
15379,768,1,20,19,33,325,22.84,16.569999999999997,0,1,0,0,0,1,0,0,0,0,0
15384,853,2,61,29,25,93,12.61,7.669999999999999,0,7,0,0,0,0,0,0,1,0,0
15406,7037,1,75,6,31,106,9.479999999999999,6.559999999999998,0,4,0,0,0,0,0,0,0,1,0
15410,9159,2,42,25,30,135,14.29,10.1,0,1,0,0,0,1,0,0,0,0,0
15420,3036,2,28,1,1237,353,23.11,10.549999999999997,1,3,0,0,0,0,0,1,0,0,0
15438,2854,1,40,1,28,169,13.499999999999998,9.170000000000002,1,3,0,0,0,0,0,1,0,0,0
15450,4081,1,38,9,10,123,10.85,7.489999999999999,0,8,1,0,0,0,0,0,0,0,0
15458,2429,1,36,25,94,223,9.5,6.579999999999998,0,6,0,0,0,0,1,0,0,0,0
15469,9495,2,30,28,4,152,15.549999999999999,11.36,0,6,0,0,0,0,1,0,0,0,0
15488,1396,2,19,10,1291,438,18.900000000000002,8.7,0,4,0,0,0,0,0,0,0,1,0
15528,11739,1,50,24,13,317,27.349999999999998,18.4,0,9,0,1,0,0,0,0,0,0,0
15535,9463,2,62,18,4,121,9.72,6.42,0,5,0,0,0,0,0,0,0,0,1
15556,8234,2,60,23,70,166,18.77,11.7,0,5,0,0,0,0,0,0,0,0,1
15566,3711,2,40,12,29,142,15.219999999999999,10.11,0,4,0,0,0,0,0,0,0,1,0
15589,7661,1,58,27,7,169,36.53,11.89,0,6,0,0,0,0,1,0,0,0,0
15591,7518,1,60,22,55,286,25.720000000000002,16.11,0,6,0,0,0,0,1,0,0,0,0
15623,8854,2,57,14,137,281,21.589999999999993,14.799999999999999,0,8,1,0,0,0,0,0,0,0,0
15666,9600,1,60,6,61,139,14.89,10.64,0,3,0,0,0,0,0,1,0,0,0
15678,853,1,65,29,28,226,31.069999999999997,20.34,0,7,0,0,0,0,0,0,1,0,0
15680,8957,2,18,19,16,227,21.289999999999996,16.04,0,9,0,1,0,0,0,0,0,0,0
15700,1339,1,45,27,37,358,28.390000000000004,20.01,0,3,0,0,0,0,0,1,0,0,0
15701,8300,1,45,28,2,85,24.94,7.58,0,6,0,0,0,0,1,0,0,0,0
15712,2336,1,20,19,11,127,12.870000000000003,9.309999999999999,0,3,0,0,0,0,0,1,0,0,0
15715,6521,1,22,4,9,179,9.459999999999999,6.019999999999998,0,3,0,0,0,0,0,1,0,0,0
15732,5350,1,50,20,48,168,14.989999999999998,11.01,0,6,0,0,0,0,1,0,0,0,0
15735,830,2,55,8,16,96,6.8,4.99,0,8,1,0,0,0,0,0,0,0,0
15768,9993,1,65,24,97,192,11.809999999999999,8.37,0,4,0,0,0,0,0,0,0,1,0
15800,8616,1,35,8,114,246,18.5,12.979999999999999,0,9,0,1,0,0,0,0,0,0,0
15808,8182,2,28,10,15,304,20.45,14.44,0,1,0,0,0,1,0,0,0,0,0
15831,6279,2,75,20,27,91,10.35,5.26,0,5,0,0,0,0,0,0,0,0,1
15835,5295,1,21,10,42,244,19.96,14.429999999999998,0,8,1,0,0,0,0,0,0,0,0
15872,1147,1,21,27,22,154,11.390000000000002,7,0,1,0,0,0,1,0,0,0,0,0
15885,10630,2,52,21,33,291,13.069999999999999,8.27,0,3,0,0,0,0,0,1,0,0,0
15898,8702,1,68,29,26,286,34.239999999999995,10.49,0,6,0,0,0,0,1,0,0,0,0
15899,9074,1,26,20,8,148,9.72,6.69,0,5,0,0,0,0,0,0,0,0,1
15927,2409,1,35,10,35,260,34.84,15.17,0,2,0,0,1,0,0,0,0,0,0
16018,3329,1,18,1,5,69,4.6,3.55,1,1,0,0,0,1,0,0,0,0,0
16020,4540,1,62,20,6,118,8,5.55,0,5,0,0,0,0,0,0,0,0,1
16028,8119,2,20,27,65,178,57.339999999999996,15.25,0,7,0,0,0,0,0,0,1,0,0
16094,1587,2,63,26,23,173,22.370000000000005,15.569999999999999,0,4,0,0,0,0,0,0,0,1,0
16145,10333,2,70,15,49,269,32.04,22,0,8,1,0,0,0,0,0,0,0,0
16152,10615,1,65,2,8,231,18.99,13.700000000000001,0,4,0,0,0,0,0,0,0,1,0
16159,9380,1,50,29,22,138,14.55,10.359999999999998,0,7,0,0,0,0,0,0,1,0,0
16168,1616,1,37,13,48,279,29.78,20.560000000000002,0,2,0,0,1,0,0,0,0,0,0
16178,449,2,36,14,23,251,15.340000000000002,12.120000000000001,0,9,0,1,0,0,0,0,0,0,0
16181,4194,1,20,19,3,206,18.919999999999998,13.3,0,9,0,1,0,0,0,0,0,0,0
16187,5962,1,50,22,243,210,17.770000000000003,10.349999999999996,0,8,1,0,0,0,0,0,0,0,0
16209,4832,1,20,18,76,187,14.349999999999998,9.489999999999998,0,8,1,0,0,0,0,0,0,0,0
16307,1543,2,45,9,34,166,16.32,10.64,0,7,0,0,0,0,0,0,1,0,0
16311,51,1,25,26,597,170,17.889999999999997,14.66,0,4,0,0,0,0,0,0,0,1,0
16347,915,2,39,23,12,143,18.13,12.73,0,6,0,0,0,0,1,0,0,0,0
16361,657,1,60,7,41,88,10.699999999999998,6.6,1,7,0,0,0,0,0,0,1,0,0
16381,3237,2,40,22,5,179,17,12.719999999999999,0,2,0,0,1,0,0,0,0,0,0
16399,3101,1,18,27,156,304,34.88,22.909999999999997,0,7,0,0,0,0,0,0,1,0,0
16401,1587,1,22,26,24,210,27.310000000000002,19.15,0,4,0,0,0,0,0,0,0,1,0
16407,9267,2,28,29,10,262,20.099999999999998,14.2,0,5,0,0,0,0,0,0,0,0,1
16437,11101,2,35,29,0,35,3.17,2.94,0,6,0,0,0,0,1,0,0,0,0
16462,4635,1,45,27,102,241,24.01,16.32,0,7,0,0,0,0,0,0,1,0,0
16531,7352,2,24,27,34,98,8.349999999999998,5.55,0,6,0,0,0,0,1,0,0,0,0
