SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,WEEKEND,adm2_,adm2_5,adm2_9,adm2_1,adm2_11,adm2_10,adm2_4,adm2_6,adm2_12,adm2_3,adm2_7,adm2_8,adm2_2
11230,5701,2,45,9,71,227,19.780000000000005,11.93,0,8,0,0,0,0,0,0,0,0,0,0,1,0
11234,9362,2,27,28,368,529,46.129999999999995,21.350000000000005,0,11,0,0,0,1,0,0,0,0,0,0,0,0
11261,7722,2,18,23,64,363,19.91,13.629999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11275,10645,1,44,15,154,228,28.329999999999995,12.859999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
11285,7836,2,60,20,31,109,6.77,5.68,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11312,4930,1,35,20,19,33,1.5100000000000002,1.0100000000000002,0,11,0,0,0,1,0,0,0,0,0,0,0,0
11313,9632,2,60,16,46,97,5.31,6.12,0,8,0,0,0,0,0,0,0,0,0,0,1,0
11316,8279,2,45,16,34,359,28.22,16.53,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11320,6229,1,42,19,138,163,13.629999999999999,9.38,0,2,0,0,0,0,0,0,0,0,0,0,0,1
11326,7063,1,30,12,172,189,10.97,8.940000000000001,0,10,0,0,0,0,1,0,0,0,0,0,0,0
11328,11886,1,34,9,90,273,12.89,9.869999999999997,0,8,0,0,0,0,0,0,0,0,0,0,1,0
11331,7458,1,65,15,134,236,20.000000000000004,11.479999999999997,0,2,0,0,0,0,0,0,0,0,0,0,0,1
11335,2431,1,35,1,70,112,8.589999999999998,8.899999999999999,1,7,0,0,0,0,0,0,0,0,0,1,0,0
11351,8217,1,53,15,16,101,4.920000000000001,4.61,0,12,0,0,0,0,0,0,0,1,0,0,0,0
11360,6281,2,51,22,28,155,12.190000000000001,7.899999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
11364,10948,2,23,21,78,83,6.87,3.2800000000000002,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11367,2022,2,26,4,36,130,10.609999999999998,7.759999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
11385,1528,2,28,18,93,169,20.640000000000004,12.96,0,10,0,0,0,0,1,0,0,0,0,0,0,0
11394,7737,1,25,22,963,557,30.25,17.270000000000003,0,11,0,0,0,1,0,0,0,0,0,0,0,0
11407,6462,1,75,17,1273,173,20.93,6.78,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11418,2037,1,50,26,88,188,13.040000000000001,10.25,0,10,0,0,0,0,1,0,0,0,0,0,0,0
11424,11794,2,40,20,119,191,15.490000000000002,9.459999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
11440,2817,2,18,25,10,50,2.3899999999999997,2.87,0,9,0,1,0,0,0,0,0,0,0,0,0,0
11447,3300,1,46,14,242,53,10.59,3.35,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11453,10239,1,28,2,33,97,7.969999999999999,5.26,0,6,0,0,0,0,0,0,1,0,0,0,0,0
11467,11019,1,60,14,83,202,26,12.129999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11482,6463,2,23,8,18,216,20.26,11.43,0,11,0,0,0,1,0,0,0,0,0,0,0,0
11493,10479,2,40,8,12,91,7.97,4.81,0,7,0,0,0,0,0,0,0,0,0,1,0,0
11507,10088,2,65,17,150,186,13.189999999999998,7.14,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11515,2479,2,63,24,24,22,1.7200000000000002,0.6300000000000001,0,12,0,0,0,0,0,0,0,1,0,0,0,0
11521,6652,2,38,20,47,211,15.459999999999997,10.75,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11544,6443,1,36,24,2985,257,20.019999999999996,16.589999999999996,0,11,0,0,0,1,0,0,0,0,0,0,0,0
11591,5739,2,41,25,624,217,25.309999999999995,10.969999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
11596,11349,1,38,19,290,180,12.240000000000002,11.089999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
11609,3755,1,38,18,49,89,8.08,4.619999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
11635,8243,2,32,13,53,745,11.610000000000001,8.469999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
11636,1678,2,50,31,57,208,14.3,7.889999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
11651,3011,2,38,11,48,329,26.71,16.110000000000003,0,5,1,0,0,0,0,0,0,0,0,0,0,0
11667,4429,1,54,24,780,198,20.78,14.690000000000001,0,12,0,0,0,0,0,0,0,1,0,0,0,0
11671,4775,2,46,25,18,60,18.88,7.139999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11685,11176,2,70,12,3,84,5.0600000000000005,3.8499999999999996,0,9,0,1,0,0,0,0,0,0,0,0,0,0
11743,5399,2,28,15,64,197,16.369999999999997,9.389999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
11755,7625,2,22,18,44,180,14.680000000000001,8.819999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11830,1558,2,38,18,136,119,10.95,6.109999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
11845,869,2,45,28,800,267,20.719999999999995,8.41,0,12,0,0,0,0,0,0,0,1,0,0,0,0
11859,9847,2,26,20,108,223,16.08,9.1,0,10,0,0,0,0,1,0,0,0,0,0,0,0
11909,3389,2,29,13,97,318,13.809999999999999,9.519999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
11917,9132,1,29,20,161,121,11.309999999999999,7.7,0,4,0,0,0,0,0,1,0,0,0,0,0,0
11931,7876,1,30,17,78,266,17.02,13.47,0,5,1,0,0,0,0,0,0,0,0,0,0,0
11933,2941,2,32,12,1100,230,8.62,4.3,0,10,0,0,0,0,1,0,0,0,0,0,0,0
11948,8967,2,50,20,38,860,9.929999999999998,7.8999999999999995,0,6,0,0,0,0,0,0,1,0,0,0,0,0
11955,10138,1,64,19,825,167,20.790000000000003,11.609999999999998,0,2,0,0,0,0,0,0,0,0,0,0,0,1
11964,3076,1,71,23,172,169,16.770000000000003,10.219999999999995,0,11,0,0,0,1,0,0,0,0,0,0,0,0
11971,2231,2,18,11,56,188,10.27,8.95,0,7,0,0,0,0,0,0,0,0,0,1,0,0
11985,10671,2,40,21,23,125,9.069999999999999,8.03,0,12,0,0,0,0,0,0,0,1,0,0,0,0
11990,7248,2,26,22,78,156,5.849999999999999,5.59,0,12,0,0,0,0,0,0,0,1,0,0,0,0
11991,10433,1,66,14,81,145,22.55,11.45,0,10,0,0,0,0,1,0,0,0,0,0,0,0
11994,1367,2,19,21,35,150,19.54,10.719999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
12031,1381,2,21,26,1089,445,13.19,6.839999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
12037,9350,1,29,18,11,127,6.1899999999999995,7.309999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
12050,11412,1,62,16,47,144,6.699999999999999,6.52,0,12,0,0,0,0,0,0,0,1,0,0,0,0
12079,10013,1,38,19,81,139,11.98,6.949999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
12083,10246,2,45,5,20,124,11.62,6.709999999999999,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12085,3268,1,65,24,74,48,2.0300000000000002,1.97,0,9,0,1,0,0,0,0,0,0,0,0,0,0
12105,5145,1,35,14,68,219,15.79,9.14,0,10,0,0,0,0,1,0,0,0,0,0,0,0
12113,11246,2,29,20,93,274,21.249999999999996,11.889999999999997,0,2,0,0,0,0,0,0,0,0,0,0,0,1
12117,7005,2,45,20,156,177,11.269999999999998,5.979999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
12121,9956,2,36,5,171,180,16.739999999999995,9.359999999999996,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12138,3900,1,38,17,395,202,11.149999999999999,8.11,0,7,0,0,0,0,0,0,0,0,0,1,0,0
12146,2330,2,45,7,329,174,10.899999999999995,9.939999999999996,1,9,0,1,0,0,0,0,0,0,0,0,0,0
12150,7944,2,24,14,64,90,7.410000000000002,4.549999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
12167,1913,2,39,10,198,112,7.88,5.889999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12187,8708,2,65,23,285,130,17.759999999999998,9.29,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12204,8975,1,70,8,468,173,13.42,7.93,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12206,3801,1,44,27,25,79,9.61,5.68,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12237,5134,1,32,14,70,198,21.57,11.819999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
12273,4541,2,38,13,72,275,20.63,10.65,0,6,0,0,0,0,0,0,1,0,0,0,0,0
12294,3,2,58,13,78,242,18.31,11.429999999999998,0,2,0,0,0,0,0,0,0,0,0,0,0,1
12318,7750,2,24,26,26,121,10.189999999999998,8.199999999999998,0,7,0,0,0,0,0,0,0,0,0,1,0,0
12333,11673,1,26,28,27,99,7.779999999999999,7.009999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
12340,4372,2,38,28,8,272,4.68,5.18,0,12,0,0,0,0,0,0,0,1,0,0,0,0
12353,3006,1,52,26,73,81,3.8599999999999994,4.939999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
12376,2330,2,21,7,329,151,7.900000000000001,7.83,1,9,0,1,0,0,0,0,0,0,0,0,0,0
12377,1537,1,31,16,329,303,27.29,14.749999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
12387,8655,2,38,15,24,148,9.850000000000001,7.81,0,6,0,0,0,0,0,0,1,0,0,0,0,0
12388,9330,2,40,19,1640,287,32.599999999999994,17.49,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12398,5995,2,32,30,19,126,6.940000000000001,5.970000000000001,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12402,6872,1,21,28,173,177,12.9,7.4799999999999995,0,3,0,0,0,0,0,0,0,0,1,0,0,0
12404,9854,2,38,18,493,106,6.489999999999999,5.539999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12407,5955,1,38,11,122,3946,22.44,13.739999999999998,0,9,0,1,0,0,0,0,0,0,0,0,0,0
12431,4128,1,44,24,11,172,17.99,10.030000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12432,4658,2,63,19,271,223,5.1499999999999995,4.4799999999999995,0,7,0,0,0,0,0,0,0,0,0,1,0,0
12455,10773,2,31,29,67,193,9.43,7.03,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12488,5232,2,62,29,115,100,8.17,3.74,0,3,0,0,0,0,0,0,0,0,1,0,0,0
12491,10025,2,36,22,93,407,26.25,15.179999999999996,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12501,6322,2,34,18,290,162,7.390000000000001,4.699999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12509,11423,2,26,24,105,253,20.900000000000002,11.700000000000001,0,10,0,0,0,0,1,0,0,0,0,0,0,0
12520,3989,1,66,13,30,101,8.589999999999998,3.929999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
12530,7713,2,30,17,68,201,16.2,9.63,0,2,0,0,0,0,0,0,0,0,0,0,0,1
12541,432,1,60,14,21,116,10.52,7.57,0,4,0,0,0,0,0,1,0,0,0,0,0,0
12552,5831,1,38,9,31,173,16.09,9.719999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
12569,9639,1,60,20,43,177,17.089999999999996,11.979999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
12571,10850,1,23,7,115,274,20.16,15.209999999999997,1,11,0,0,0,1,0,0,0,0,0,0,0,0
12574,450,1,50,11,74,282,20.63,13.529999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12587,5913,2,40,15,837,231,18.199999999999996,10.91,0,2,0,0,0,0,0,0,0,0,0,0,0,1
12604,10557,2,18,20,7,91,5.06,4.619999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
12608,7705,1,43,6,59,160,13.799999999999999,10.149999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12617,4538,2,36,25,64,312,38.81,21.43,0,4,0,0,0,0,0,1,0,0,0,0,0,0
12621,1282,1,30,18,99,96,7.35,4.47,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12624,10373,1,40,21,106,199,13.04,8.219999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
12679,10683,2,20,14,69,173,17.009999999999998,9.839999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0,0
12684,7124,1,55,18,38,148,13.53,8.729999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
12692,10773,1,36,29,80,263,12.120000000000001,9.969999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12693,10275,2,30,24,74,366,26.599999999999998,15.180000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12696,2356,1,64,24,237,156,7.9099999999999975,7.399999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
12713,9741,2,72,26,85,94,5.000000000000001,5.229999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
12717,11819,2,70,6,155,199,24.31,17.76,0,7,0,0,0,0,0,0,0,0,0,1,0,0
12722,7269,2,45,17,41,84,4.949999999999999,4.609999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12791,8046,2,47,20,661,227,31.1,14.129999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
12794,3820,1,45,6,300,208,18.8,11.49,0,7,0,0,0,0,0,0,0,0,0,1,0,0
12802,3242,2,45,19,35,122,10.539999999999997,7.889999999999998,0,3,0,0,0,0,0,0,0,0,1,0,0,0
12814,10164,1,42,13,49,184,13.41,8.41,0,2,0,0,0,0,0,0,0,0,0,0,0,1
12839,8150,1,55,6,505,329,17.11,10.6,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12865,3939,2,35,22,96,168,13.880000000000003,8.809999999999997,0,6,0,0,0,0,0,0,1,0,0,0,0,0
12890,2941,1,50,12,794,155,5.76,2.81,0,10,0,0,0,0,1,0,0,0,0,0,0,0
12898,2204,1,55,15,103,195,10.899999999999999,8.43,0,12,0,0,0,0,0,0,0,1,0,0,0,0
12902,4794,2,32,17,24,107,5.6000000000000005,4.5600000000000005,0,5,1,0,0,0,0,0,0,0,0,0,0,0
12911,7941,1,45,31,463,250,17.47,10.109999999999996,0,6,0,0,0,0,0,0,1,0,0,0,0,0
12924,7470,1,26,10,59,191,12.04,9.759999999999996,0,9,0,1,0,0,0,0,0,0,0,0,0,0
12927,10021,2,50,21,101,393,24.72,14.209999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12928,1494,2,39,8,64,129,9.520000000000001,6.969999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12931,5686,1,20,27,123,125,10.719999999999997,7.6099999999999985,0,11,0,0,0,1,0,0,0,0,0,0,0,0
12941,9216,2,19,12,84,139,13.049999999999997,7.249999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
12965,7750,1,27,26,18,138,13.559999999999997,10.189999999999998,0,7,0,0,0,0,0,0,0,0,0,1,0,0
12976,3505,2,51,24,299,106,7.66,5.59,0,9,0,1,0,0,0,0,0,0,0,0,0,0
12994,7252,1,65,4,161,112,6.5,6.029999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13021,10148,1,50,16,241,246,19.990000000000002,11.409999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13039,2593,1,25,20,1028,374,23.259999999999994,14.199999999999998,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13047,7450,2,60,17,26,42,3.5300000000000002,2.46,0,2,0,0,0,0,0,0,0,0,0,0,0,1
13074,5571,1,49,22,52,198,18.160000000000004,9.780000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13078,9500,2,28,14,79,169,14.38,10.279999999999998,0,4,0,0,0,0,0,1,0,0,0,0,0,0
13103,10881,1,23,4,74,119,14.239999999999998,6.709999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
13110,9705,1,22,8,94,140,11.980000000000002,8.98,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13117,4520,2,28,13,64,399,21.19,12.569999999999997,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13119,3917,2,70,18,89,172,14.309999999999999,8.44,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13124,3011,1,45,11,71,464,38.099999999999994,22.169999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
13157,9223,2,20,20,8,304,4.17,4.199999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13163,7829,2,25,21,44,314,21.470000000000002,13.67,0,4,0,0,0,0,0,1,0,0,0,0,0,0
13167,8358,2,30,18,89,135,11.11,6.879999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
13171,5495,2,28,26,51,142,11.95,8.459999999999997,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13178,3472,2,28,23,29,207,18.08,12.45,0,4,0,0,0,0,0,1,0,0,0,0,0,0
13200,7358,2,64,26,12,518,6.859999999999999,4.529999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
13210,7519,1,32,18,95,293,18.019999999999996,9.119999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13223,4784,2,65,18,98,350,26.909999999999997,11.239999999999997,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13237,11009,1,38,19,45,234,18.32,12.33,0,4,0,0,0,0,0,1,0,0,0,0,0,0
13243,569,2,25,23,345,120,9.590000000000002,5.689999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13248,4230,2,24,2,37,192,15.719999999999999,10.78,0,3,0,0,0,0,0,0,0,0,1,0,0,0
13249,2121,2,58,22,65,171,13.2,9.86,0,10,0,0,0,0,1,0,0,0,0,0,0,0
13259,2031,2,55,6,473,168,9.28,7.809999999999997,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13268,10457,1,49,16,77,354,23.139999999999997,12.609999999999998,0,12,0,0,0,0,0,0,0,1,0,0,0,0
13282,5739,2,23,25,540,178,21.979999999999997,10.059999999999997,0,9,0,1,0,0,0,0,0,0,0,0,0,0
13291,5273,2,39,26,2730,233,23.139999999999997,14.939999999999998,0,10,0,0,0,0,1,0,0,0,0,0,0,0
13299,886,2,45,20,59,165,16.75,10.030000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,1
13309,2695,2,26,10,1126,159,24.1,9.07,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13322,934,2,60,6,334,171,15.989999999999997,8.319999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
13323,4170,1,22,10,285,286,21.209999999999994,14.760000000000002,0,9,0,1,0,0,0,0,0,0,0,0,0,0
13325,6577,2,30,28,122,274,17.950000000000003,11.279999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13328,10287,1,20,29,110,222,17.609999999999996,12.229999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
13357,358,1,45,15,43,161,13.909999999999998,8.259999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13362,3242,1,24,19,55,188,16.83,12.599999999999998,0,3,0,0,0,0,0,0,0,0,1,0,0,0
13371,5366,1,45,19,64,202,15.42,11.700000000000001,0,5,1,0,0,0,0,0,0,0,0,0,0,0
13375,1544,2,69,13,4,42,3.12,4.29,0,12,0,0,0,0,0,0,0,1,0,0,0,0
13392,3910,1,42,18,45,113,11.379999999999999,6.979999999999999,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13394,11673,2,55,28,21,78,6.36,5.129999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
13417,4118,2,27,22,55,190,13.75,9.95,0,4,0,0,0,0,0,1,0,0,0,0,0,0
13430,3820,2,35,6,212,110,9.649999999999999,5.889999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13449,1387,2,33,16,82,183,14.019999999999998,8.68,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13476,1876,1,50,26,656,111,11.29,5.59,0,12,0,0,0,0,0,0,0,1,0,0,0,0
13507,4414,2,18,8,145,124,9.860000000000001,8.52,0,8,0,0,0,0,0,0,0,0,0,0,1,0
13532,530,2,78,14,308,193,9.65,6.179999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
13533,8288,1,65,15,150,264,19.130000000000006,11.79,0,2,0,0,0,0,0,0,0,0,0,0,0,1
13555,8553,1,46,5,56,251,13.28,8.92,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13560,9705,1,59,8,78,120,10.969999999999997,7.6,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13584,5972,2,37,11,44,108,7.71,6.629999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13586,8876,2,23,14,591,581,12.1,9.03,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13591,9223,1,60,20,8,312,4.739999999999999,5.1,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13606,9132,2,22,20,152,84,6.91,5.0600000000000005,0,4,0,0,0,0,0,1,0,0,0,0,0,0
13609,6585,2,45,16,52,174,11.010000000000002,7.64,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13642,7876,2,68,17,74,208,10.669999999999998,8.42,0,5,1,0,0,0,0,0,0,0,0,0,0,0
13648,9251,1,30,17,109,116,9.989999999999998,5.390000000000001,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13651,6235,1,22,22,727,325,23.870000000000005,14.259999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
13666,9588,2,36,17,20,96,6.89,6.35,0,2,0,0,0,0,0,0,0,0,0,0,0,1
13679,6756,1,35,24,78,174,10.040000000000001,3.5800000000000005,0,12,0,0,0,0,0,0,0,1,0,0,0,0
13681,3153,2,30,25,174,129,7.229999999999999,6.8199999999999985,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13682,6433,1,47,21,411,462,28.890000000000008,12.379999999999999,0,4,0,0,0,0,0,1,0,0,0,0,0,0
13683,8122,1,65,14,966,651,7.97,5.079999999999999,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13687,10454,1,45,16,63,298,16.319999999999997,7.789999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13696,7180,2,32,7,548,394,29.200000000000006,17.869999999999997,1,9,0,1,0,0,0,0,0,0,0,0,0,0
13711,6161,2,39,15,97,147,9.38,5.369999999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,1
13714,5903,2,40,13,16,471,4.359999999999999,4.769999999999999,0,12,0,0,0,0,0,0,0,1,0,0,0,0
13729,1538,2,32,26,118,106,5.8999999999999995,4.920000000000001,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13733,9858,2,45,17,2435,1022,29.189999999999998,14.950000000000001,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13745,2695,1,33,10,1517,225,33.89,13.36,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13750,6899,2,23,29,648,166,22.59,7.909999999999999,0,5,1,0,0,0,0,0,0,0,0,0,0,0
13764,10560,1,45,25,73,221,16.22,11.129999999999999,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13774,4892,2,40,25,65,129,10.38,6.659999999999999,0,9,0,1,0,0,0,0,0,0,0,0,0,0
13775,4334,1,56,6,139,238,12.249999999999998,8.37,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13776,11124,1,22,28,70,138,6.159999999999999,6.179999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
13800,1109,1,20,17,112,102,7.25,4.92,0,2,0,0,0,0,0,0,0,0,0,0,0,1
13805,5267,2,26,10,88,184,14.93,10.23,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13846,10127,2,34,20,52,195,15.839999999999998,9.129999999999997,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13848,6551,1,42,2,124,160,9.42,8.370000000000001,0,7,0,0,0,0,0,0,0,0,0,1,0,0
13855,7323,2,28,15,258,222,14.469999999999999,9.45,0,3,0,0,0,0,0,0,0,0,1,0,0,0
13877,5763,2,20,16,533,297,16.79,8.6,0,4,0,0,0,0,0,1,0,0,0,0,0,0
13934,6807,1,60,25,181,240,20.65,12.6,0,6,0,0,0,0,0,0,1,0,0,0,0,0
13943,4909,2,60,6,58,178,12.56,7.86,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13957,11786,2,55,21,146,365,24.32,11.829999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13972,11453,2,40,24,332,136,14.31,7.279999999999998,0,11,0,0,0,1,0,0,0,0,0,0,0,0
13979,4986,2,50,15,79,104,6.16,3.7700000000000005,0,2,0,0,0,0,0,0,0,0,0,0,0,1
13981,3979,1,27,11,140,133,11.899999999999999,8.979999999999997,0,9,0,1,0,0,0,0,0,0,0,0,0,0
14014,4211,1,70,21,125,267,15.809999999999999,11.509999999999998,0,6,0,0,0,0,0,0,1,0,0,0,0,0
14015,9669,1,32,18,29,156,12.899999999999999,8.26,0,4,0,0,0,0,0,1,0,0,0,0,0,0
14023,9389,2,69,11,76,167,10.280000000000001,7.880000000000001,0,7,0,0,0,0,0,0,0,0,0,1,0,0
14044,9027,2,44,10,55,111,9.17,5.71,0,8,0,0,0,0,0,0,0,0,0,0,1,0
14073,909,1,47,17,409,208,14.83,13.179999999999998,0,5,1,0,0,0,0,0,0,0,0,0,0,0
14075,7614,1,24,20,19,141,12.63,8.12,0,11,0,0,0,1,0,0,0,0,0,0,0,0
14107,6674,2,41,8,65,335,31.14,18.310000000000002,0,7,0,0,0,0,0,0,0,0,0,1,0,0
14116,1092,1,56,15,49,87,5.82,7.33,0,3,0,0,0,0,0,0,0,0,1,0,0,0
14131,7730,2,45,18,122,138,11.170000000000002,6.87,0,6,0,0,0,0,0,0,1,0,0,0,0,0
14135,11245,1,24,13,177,286,16.419999999999998,9.539999999999997,0,4,0,0,0,0,0,1,0,0,0,0,0,0
14142,4662,1,50,22,133,158,8.27,6.42,0,9,0,1,0,0,0,0,0,0,0,0,0,0
14152,5422,1,52,15,146,117,15.399999999999999,7.659999999999999,0,3,0,0,0,0,0,0,0,0,1,0,0,0
14169,1439,2,50,22,32,244,7.35,9.69,0,9,0,1,0,0,0,0,0,0,0,0,0,0
14170,6463,1,66,8,16,209,19.89,11.16,0,11,0,0,0,1,0,0,0,0,0,0,0,0
14179,263,1,25,17,16,94,6.459999999999998,5.000000000000001,0,2,0,0,0,0,0,0,0,0,0,0,0,1
14202,378,1,56,27,78,293,23.23,14.42,0,10,0,0,0,0,1,0,0,0,0,0,0,0
14205,5955,2,34,11,140,3949,22.69,13.83,0,9,0,1,0,0,0,0,0,0,0,0,0,0
14206,5335,1,43,16,490,244,22.749999999999996,10.42,0,4,0,0,0,0,0,1,0,0,0,0,0,0
14216,10457,1,20,16,84,395,24.939999999999998,13.129999999999995,0,12,0,0,0,0,0,0,0,1,0,0,0,0
14220,9931,2,22,12,71,380,33.43,19.259999999999998,0,8,0,0,0,0,0,0,0,0,0,0,1,0
14227,7328,1,31,15,107,279,18.800000000000008,9.049999999999997,0,3,0,0,0,0,0,0,0,0,1,0,0,0
14232,2842,1,45,14,106,165,18.020000000000003,13.149999999999999,0,8,0,0,0,0,0,0,0,0,0,0,1,0
14236,500,2,46,18,61,104,8.319999999999999,6.059999999999999,0,10,0,0,0,0,1,0,0,0,0,0,0,0
