SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_8,adm2_9,adm2_2,adm2_1,adm2_6,adm2_3,adm2_7,adm2_4,adm2_5
18676,3719,2,18,7,7,1,NA,40,7,1,NA,94,7,1,NA,9.559999999999999,7,1,NA,6.220000000000001,7,1,NA,0.2574,1,8,1,0,0,0,0,0,0,0,0
18682,8277,2,28,8,5,1,NA,25,8,1,NA,134,8,1,NA,10.08,8,1,NA,8.37,8,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
18705,192,2,20,29,3,1,NA,77,29,1,NA,273,29,1,NA,17.83,29,1,NA,9.26,29,1,NA,2.4894000000000003,0,6,0,0,0,0,1,0,0,0,0
18714,6428,2,36,10,5,1,NA,68,10,1,NA,58,10,1,NA,3.2600000000000002,10,1,NA,2.41,10,1,NA,0.4581,0,6,0,0,0,0,1,0,0,0,0
18717,1015,2,38,10,7,1,NA,15,10,1,NA,286,10,1,NA,24.729999999999997,10,1,NA,16.73,10,1,NA,0,1,1,0,0,0,1,0,0,0,0,0
18756,8912,2,38,20,3,1,NA,8,20,1,NA,70,20,1,NA,11.519999999999998,20,1,NA,6.5200000000000005,20,1,NA,0.4076999999999999,0,9,0,1,0,0,0,0,0,0,0
18798,8014,2,35,10,2,1,NA,33,10,1,NA,97,10,1,NA,11.799999999999999,10,1,NA,8.49,10,1,NA,0.17370000000000002,0,8,1,0,0,0,0,0,0,0,0
18844,215,2,46,16,4,1,NA,8,16,1,NA,135,16,1,NA,7.509999999999999,16,1,NA,6.699999999999999,16,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
18898,3101,2,40,27,7,1,NA,170,27,1,NA,282,27,1,NA,30.89,27,1,NA,19.95,27,1,NA,0.2502,1,7,0,0,0,0,0,0,1,0,0
18926,1616,2,34,13,6,1,NA,24,13,1,NA,116,13,1,NA,10.619999999999997,13,1,NA,8.299999999999999,13,1,NA,0.1494,0,2,0,0,1,0,0,0,0,0,0
18965,10969,2,19,6,7,1,NA,92,6,1,NA,118,6,1,NA,8.930000000000001,6,1,NA,6.489999999999999,6,1,NA,0.7416000000000001,1,4,0,0,0,0,0,0,0,1,0
19069,1180,2,38,20,7,1,NA,158,20,1,NA,259,20,1,NA,25.55,20,1,NA,16.4,20,1,NA,0.9666,1,6,0,0,0,0,1,0,0,0,0
19078,7518,2,58,22,2,NA,NA,52,22,NA,NA,236,22,NA,NA,19.9,22,NA,NA,13.17,22,0,NA,3.5037000000000003,0,6,0,0,0,0,1,0,0,0,0
19082,775,2,45,28,5,1,NA,4,28,1,NA,48,28,1,NA,5.539999999999999,28,1,NA,3.05,28,1,NA,0,0,4,0,0,0,0,0,0,0,1,0
19098,6286,2,28,29,3,1,NA,5,29,1,NA,95,29,1,NA,7.23,29,1,NA,6.16,29,1,NA,0.20340000000000005,0,6,0,0,0,0,1,0,0,0,0
19104,11206,2,22,5,7,1,NA,47,5,1,NA,200,5,1,NA,17.209999999999997,5,1,NA,11.2,5,1,NA,2.115,1,7,0,0,0,0,0,0,1,0,0
19211,9978,2,52,23,3,NA,NA,8,23,NA,NA,209,23,NA,NA,20.070000000000004,23,NA,NA,14.11,23,0,NA,0,0,3,0,0,0,0,0,1,0,0,0
19223,8107,2,62,15,7,NA,NA,1,15,NA,NA,144,15,NA,NA,15.620000000000001,15,NA,NA,12.61,15,0,NA,2.4120000000000004,1,8,1,0,0,0,0,0,0,0,0
19231,8380,2,18,10,5,1,NA,6,10,1,NA,79,10,1,NA,7.68,10,1,NA,4.509999999999999,10,1,NA,0.18720000000000003,0,6,0,0,0,0,1,0,0,0,0
19235,5357,2,40,31,3,1,NA,59,31,1,NA,171,31,1,NA,12.670000000000002,31,1,NA,7.759999999999998,31,1,NA,0.1791,0,7,0,0,0,0,0,0,1,0,0
19238,154,2,19,18,6,1,NA,10,18,1,NA,187,18,1,NA,16.549999999999997,18,1,NA,12.829999999999998,18,1,NA,0.1836,0,5,0,0,0,0,0,0,0,0,1
19334,7695,2,22,10,7,1,NA,77,10,1,NA,163,10,1,NA,10.09,10,1,NA,6.5,10,1,NA,0,1,4,0,0,0,0,0,0,0,1,0
19347,2349,2,33,12,4,1,NA,3,12,1,NA,129,12,1,NA,14.71,12,1,NA,11.19,12,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
19401,2514,2,65,17,1,NA,NA,115,17,NA,NA,148,17,NA,NA,8.780000000000001,17,NA,NA,7.64,17,0,NA,0,1,6,0,0,0,0,1,0,0,0,0
19447,5543,2,37,9,6,1,NA,10,9,1,NA,128,9,1,NA,9.32,9,1,NA,9.61,9,1,NA,0.4185,0,9,0,1,0,0,0,0,0,0,0
19464,10386,2,68,19,6,NA,NA,25,19,NA,NA,118,19,NA,NA,6.92,19,NA,NA,4.609999999999999,19,0,NA,0.45,0,3,0,0,0,0,0,1,0,0,0
19498,7389,2,65,7,7,NA,NA,24,7,NA,NA,170,7,NA,NA,17.39,7,NA,NA,11.04,7,0,NA,0.20970000000000005,1,8,1,0,0,0,0,0,0,0,0
19590,11038,2,20,2,3,1,NA,304,2,1,NA,308,2,1,NA,18.05,2,1,NA,12.12,2,1,NA,0.7497,0,4,0,0,0,0,0,0,0,1,0
19599,1264,2,38,19,6,1,NA,28,19,1,NA,348,19,1,NA,23.96,19,1,NA,13.02,19,1,NA,0.45,0,3,0,0,0,0,0,1,0,0,0
19600,6520,2,35,8,3,1,NA,64,8,1,NA,185,8,1,NA,15.030000000000001,8,1,NA,10.649999999999999,8,1,NA,0.6003000000000001,0,3,0,0,0,0,0,1,0,0,0
19629,5426,2,30,4,6,1,NA,123,4,1,NA,232,4,1,NA,13.559999999999999,4,1,NA,10.989999999999997,4,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
19669,476,2,22,12,5,1,NA,110,12,1,NA,173,12,1,NA,15.170000000000002,12,1,NA,10.34,12,1,NA,0.20790000000000003,0,8,1,0,0,0,0,0,0,0,0
19773,7195,2,35,8,5,1,NA,44,8,1,NA,133,8,1,NA,9.12,8,1,NA,6.319999999999999,8,1,NA,0.5094000000000001,0,4,0,0,0,0,0,0,0,1,0
19785,8241,2,18,22,5,1,NA,455,22,1,NA,177,22,1,NA,8.9,22,1,NA,6.289999999999998,22,1,NA,0.2691,0,4,0,0,0,0,0,0,0,1,0
19843,11214,2,40,14,2,1,NA,42,14,1,NA,150,14,1,NA,16.419999999999998,14,1,NA,12.02,14,1,NA,1.8,0,6,0,0,0,0,1,0,0,0,0
19864,11750,2,38,23,3,1,NA,13,23,1,NA,227,23,1,NA,19.459999999999997,23,1,NA,13.869999999999997,23,1,NA,0.6003000000000001,0,3,0,0,0,0,0,1,0,0,0
19916,9380,2,47,29,5,1,NA,22,29,1,NA,118,29,1,NA,11.819999999999999,29,1,NA,8.44,29,1,NA,0.2169,0,7,0,0,0,0,0,0,1,0,0
20057,4184,2,42,18,3,1,NA,5,18,1,NA,118,18,1,NA,10.69,18,1,NA,7.019999999999999,18,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
20108,9675,2,29,19,3,1,NA,2,19,1,NA,241,19,1,NA,18.95,19,1,NA,12.93,19,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
20138,11122,2,25,3,7,1,NA,2915,3,1,NA,125,3,1,NA,12.809999999999999,3,1,NA,8.09,3,1,NA,3.9244,1,9,0,1,0,0,0,0,0,0,0
20149,1014,2,35,24,2,1,NA,4,24,1,NA,128,24,1,NA,11.690000000000001,24,1,NA,7.779999999999999,24,1,NA,0.8997,0,2,0,0,1,0,0,0,0,0,0
20158,7583,2,36,21,3,1,NA,5,21,1,NA,212,21,1,NA,20.2,21,1,NA,14.32,21,1,NA,4.518,0,8,1,0,0,0,0,0,0,0,0
20200,8868,2,48,15,7,1,NA,38,15,1,NA,179,15,1,NA,16.770000000000003,15,1,NA,12.229999999999999,15,1,NA,2.3985,1,8,1,0,0,0,0,0,0,0,0
20232,10236,2,42,27,2,1,NA,330,27,1,NA,295,27,1,NA,18.040000000000003,27,1,NA,10.729999999999995,27,1,NA,0.29069999999999996,0,1,0,0,0,1,0,0,0,0,0
20235,4960,2,27,10,5,1,NA,5,10,1,NA,168,10,1,NA,19.269999999999996,10,1,NA,12.799999999999999,10,1,NA,0.6003000000000001,0,9,0,1,0,0,0,0,0,0,0
20281,8260,2,52,30,1,NA,NA,159,30,NA,NA,333,30,NA,NA,21.8,30,NA,NA,14.17,30,0,NA,0,1,4,0,0,0,0,0,0,0,1,0
20345,7481,2,32,16,5,1,NA,104,16,1,NA,96,16,1,NA,10.380000000000003,16,1,NA,7.07,16,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
20366,11010,2,60,12,5,NA,NA,37,12,NA,NA,184,12,NA,NA,11.829999999999998,12,NA,NA,8.57,12,0,NA,1.8,0,8,1,0,0,0,0,0,0,0,0
20390,6980,2,48,21,5,1,NA,2,21,1,NA,194,21,1,NA,17.67,21,1,NA,12.44,21,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
20493,10159,2,45,19,6,1,NA,103,19,1,NA,157,19,1,NA,15.690000000000001,19,1,NA,11.019999999999996,19,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
20554,1652,2,19,29,2,1,NA,28,29,1,NA,40,29,1,NA,4.760000000000001,29,1,NA,2.95,29,1,NA,0.1863,0,7,0,0,0,0,0,0,1,0,0
20567,10531,2,34,7,4,1,NA,69,7,1,NA,177,7,1,NA,19.02,7,1,NA,13.190000000000001,7,1,NA,2.25,0,9,0,1,0,0,0,0,0,0,0
20739,3099,2,18,13,6,1,NA,106,13,1,NA,231,13,1,NA,16.88,13,1,NA,11.040000000000001,13,1,NA,1.7375,0,8,1,0,0,0,0,0,0,0,0
20741,9943,2,18,5,5,1,NA,155,5,1,NA,123,5,1,NA,10.520000000000001,5,1,NA,8.13,5,1,NA,0.2763,0,8,1,0,0,0,0,0,0,0,0
20749,8940,2,36,10,2,1,NA,31,10,1,NA,259,10,1,NA,11.15,10,1,NA,7.749999999999999,10,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
20768,3496,2,36,9,2,1,NA,13,9,1,NA,240,9,1,NA,24.11,9,1,NA,16.9,9,1,NA,0,0,5,0,0,0,0,0,0,0,0,1
20771,9331,2,20,25,7,1,NA,3,25,1,NA,88,25,1,NA,11.319999999999999,25,1,NA,6.71,25,1,NA,0,1,1,0,0,0,1,0,0,0,0,0
20779,8299,2,26,20,3,1,NA,16,20,1,NA,161,20,1,NA,10.82,20,1,NA,7.4499999999999975,20,1,NA,0.6849,0,4,0,0,0,0,0,0,0,1,0
20811,8352,2,36,27,7,1,NA,71,27,1,NA,215,27,1,NA,21.970000000000002,27,1,NA,14.179999999999996,27,1,NA,0,1,7,0,0,0,0,0,0,1,0,0
20838,1748,2,50,21,5,NA,NA,3122,21,NA,NA,261,21,NA,NA,24.339999999999996,21,NA,NA,17.060000000000002,21,0,NA,3.6464999999999996,0,9,0,1,0,0,0,0,0,0,0
20849,4421,2,65,26,2,NA,NA,8,26,NA,NA,61,26,NA,NA,3.51,26,NA,NA,2.9,26,0,NA,0,0,4,0,0,0,0,0,0,0,1,0
20883,6645,2,26,8,1,1,NA,42,8,1,NA,371,8,1,NA,18.069999999999997,8,1,NA,13,8,1,NA,2.0349000000000004,1,8,1,0,0,0,0,0,0,0,0
20888,4925,2,50,16,1,NA,NA,5,16,NA,NA,127,16,NA,NA,12.27,16,NA,NA,9.030000000000001,16,0,NA,0.387,1,8,1,0,0,0,0,0,0,0,0
20894,11860,2,42,12,7,1,NA,461,12,1,NA,397,12,1,NA,31.25,12,1,NA,19.19,12,1,NA,0.17550000000000002,1,6,0,0,0,0,1,0,0,0,0
20970,10134,2,32,12,5,1,NA,96,12,1,NA,137,12,1,NA,12.32,12,1,NA,7.199999999999999,12,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
20974,2585,2,36,30,1,1,NA,22,30,1,NA,207,30,1,NA,19.23,30,1,NA,14.399999999999999,30,1,NA,0,1,1,0,0,0,1,0,0,0,0,0
20979,10347,2,25,30,1,1,NA,78,30,1,NA,177,30,1,NA,7.71,30,1,NA,6.83,30,1,NA,0,1,4,0,0,0,0,0,0,0,1,0
21020,7254,2,18,13,5,1,NA,65,13,1,NA,325,13,1,NA,26.5,13,1,NA,19.21,13,1,NA,0.32130000000000003,0,1,0,0,0,1,0,0,0,0,0
21046,6005,2,23,13,6,1,NA,9,13,1,NA,183,13,1,NA,16.76,13,1,NA,12.169999999999998,13,1,NA,2,0,8,1,0,0,0,0,0,0,0,0
21074,4084,2,27,4,2,1,NA,27,4,1,NA,88,4,1,NA,8.51,4,1,NA,6.39,4,1,NA,1.3536,0,3,0,0,0,0,0,1,0,0,0
21100,7604,2,60,6,6,NA,NA,14,6,NA,NA,122,6,NA,NA,8.68,6,NA,NA,6.159999999999998,6,0,NA,2.25,0,8,1,0,0,0,0,0,0,0,0
21139,373,2,60,10,5,NA,NA,1,10,NA,NA,108,10,NA,NA,15.600000000000001,10,NA,NA,9.28,10,0,NA,0,0,6,0,0,0,0,1,0,0,0,0
21162,4643,2,29,22,7,1,NA,25,22,1,NA,142,22,1,NA,11.129999999999999,22,1,NA,8.299999999999997,22,1,NA,0.3708000000000001,1,2,0,0,1,0,0,0,0,0,0
21180,192,2,22,29,3,1,NA,76,29,1,NA,266,29,1,NA,16.909999999999997,29,1,NA,8.61,29,1,NA,2.4894000000000003,0,6,0,0,0,0,1,0,0,0,0
21225,7718,2,65,29,2,NA,NA,59,29,NA,NA,136,29,NA,NA,13.790000000000001,29,NA,NA,7.28,29,0,NA,0.1557,0,7,0,0,0,0,0,0,1,0,0
21244,4035,2,59,9,2,NA,NA,49,9,NA,NA,117,9,NA,NA,11.899999999999999,9,NA,NA,8.089999999999998,9,0,NA,0.0197,0,8,1,0,0,0,0,0,0,0,0
21281,3521,2,30,21,6,1,NA,191,21,1,NA,307,21,1,NA,19.52,21,1,NA,13.629999999999999,21,1,NA,1.8117,0,3,0,0,0,0,0,1,0,0,0
21299,9792,2,65,22,2,NA,NA,145,22,NA,NA,207,22,NA,NA,11.47,22,NA,NA,6.220000000000001,22,0,NA,0.3753,0,3,0,0,0,0,0,1,0,0,0
21299,9792,2,65,22,3,NA,NA,0,22,NA,NA,0,22,NA,NA,0.2,22,NA,NA,0,22,0,NA,0,0,3,0,0,0,0,0,1,0,0,0
21324,3707,2,72,10,2,NA,NA,17,10,NA,NA,185,10,NA,NA,9.31,10,NA,NA,6.369999999999998,10,0,NA,0,0,8,1,0,0,0,0,0,0,0,0
21473,9116,2,65,29,3,NA,NA,18,29,NA,NA,227,29,NA,NA,12.719999999999999,29,NA,NA,9.389999999999999,29,0,NA,0,0,6,0,0,0,0,1,0,0,0,0
21517,10751,2,30,23,7,1,NA,103,23,1,NA,135,23,1,NA,8.53,23,1,NA,7.239999999999999,23,1,NA,0,1,9,0,1,0,0,0,0,0,0,0
21600,8584,2,60,7,1,NA,NA,171,7,NA,NA,184,7,NA,NA,10.580000000000002,7,NA,NA,5.740000000000001,7,0,NA,0,1,4,0,0,0,0,0,0,0,1,0
21630,11816,2,28,4,6,1,NA,78,4,1,NA,148,4,1,NA,13.49,4,1,NA,10.51,4,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
21637,7093,2,24,7,1,1,NA,79,7,1,NA,167,7,1,NA,14.89,7,1,NA,10.02,7,1,NA,0.108,1,4,0,0,0,0,0,0,0,1,0
21640,3707,2,30,10,2,1,NA,7,10,1,NA,77,10,1,NA,7.409999999999999,10,1,NA,5.569999999999999,10,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
21658,9365,2,32,22,6,1,NA,282,22,1,NA,193,22,1,NA,21.990000000000002,22,1,NA,14.69,22,1,NA,0.675,0,7,0,0,0,0,0,0,1,0,0
21664,8147,2,26,8,2,1,NA,2548,8,1,NA,292,8,1,NA,25.92,8,1,NA,9.559999999999999,8,1,NA,0.315,0,4,0,0,0,0,0,0,0,1,0
21770,2940,2,30,8,3,1,NA,9,8,1,NA,153,8,1,NA,11.680000000000001,8,1,NA,8.16,8,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
21876,6840,2,56,6,7,NA,NA,32,6,NA,NA,209,6,NA,NA,16.240000000000002,6,NA,NA,11.399999999999997,6,0,NA,2.25,1,4,0,0,0,0,0,0,0,1,0
21926,11508,2,56,16,1,NA,NA,5,16,NA,NA,112,16,NA,NA,8.76,16,NA,NA,7.909999999999999,16,0,NA,1.935,1,8,1,0,0,0,0,0,0,0,0
21960,6550,2,28,5,5,1,NA,133,5,1,NA,248,5,1,NA,20.520000000000003,5,1,NA,14.54,5,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
22059,10226,2,36,14,2,1,NA,12,14,1,NA,91,14,1,NA,7.819999999999997,14,1,NA,6.149999999999999,14,1,NA,0.2637,0,6,0,0,0,0,1,0,0,0,0
22060,10510,2,33,25,5,1,NA,29,25,1,NA,337,25,1,NA,41.00999999999999,25,1,NA,25.94000000000001,25,1,NA,0.5292,0,3,0,0,0,0,0,1,0,0,0
22064,5961,2,52,1,3,NA,NA,138,1,NA,NA,216,1,NA,NA,13.780000000000001,1,NA,NA,10.339999999999996,1,0,NA,2.0574,0,1,0,0,0,1,0,0,0,0,0
22070,6289,2,60,12,4,NA,NA,40,12,NA,NA,176,12,NA,NA,10.44,12,NA,NA,7.0699999999999985,12,0,NA,0,0,8,1,0,0,0,0,0,0,0,0
22100,5120,2,45,11,4,1,NA,27,11,1,NA,119,11,1,NA,7.180000000000001,11,1,NA,6.879999999999999,11,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
22110,8796,2,35,14,2,1,NA,28,14,1,NA,190,14,1,NA,19.919999999999998,14,1,NA,14.78,14,1,NA,0.8991000000000001,0,2,0,0,1,0,0,0,0,0,0
22112,2039,2,48,4,2,1,NA,7,4,1,NA,73,4,1,NA,4.59,4,1,NA,4.62,4,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
22119,10241,2,35,30,1,1,NA,379,30,1,NA,250,30,1,NA,24.669999999999998,30,1,NA,15.26,30,1,NA,0,1,4,0,0,0,0,0,0,0,1,0
22128,7347,2,50,19,3,NA,NA,22,19,NA,NA,110,19,NA,NA,9.71,19,NA,NA,6.979999999999999,19,0,NA,0,0,9,0,1,0,0,0,0,0,0,0
22145,10382,2,38,13,6,1,NA,14,13,1,NA,255,13,1,NA,18.740000000000002,13,1,NA,13.44,13,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
22195,8816,2,62,14,2,NA,NA,7,14,NA,NA,180,14,NA,NA,16.8,14,NA,NA,11.78,14,0,NA,0.3852,0,2,0,0,1,0,0,0,0,0,0
22206,5201,2,60,14,3,NA,NA,33,14,NA,NA,93,14,NA,NA,6.979999999999999,14,NA,NA,5.339999999999999,14,0,NA,0.2214,0,8,1,0,0,0,0,0,0,0,0
22226,762,2,50,12,2,NA,NA,27,12,NA,NA,151,12,NA,NA,14.689999999999998,12,NA,NA,11.049999999999999,12,0,NA,0.1044,0,4,0,0,0,0,0,0,0,1,0
22272,2880,2,40,6,6,1,NA,4,6,1,NA,126,6,1,NA,11.44,6,1,NA,8.54,6,1,NA,0.45,0,8,1,0,0,0,0,0,0,0,0
22288,1297,2,18,11,4,1,NA,5,11,1,NA,89,11,1,NA,8.45,11,1,NA,5.849999999999999,11,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
22306,2920,2,39,24,4,1,NA,19,24,1,NA,126,24,1,NA,13.589999999999996,24,1,NA,8.679999999999998,24,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
22356,4992,2,35,29,2,1,NA,32,29,1,NA,121,29,1,NA,10.95,29,1,NA,7.43,29,1,NA,1.4454,0,7,0,0,0,0,0,0,1,0,0
22367,11579,2,30,8,3,1,NA,51,8,1,NA,95,8,1,NA,9.290000000000001,8,1,NA,5.95,8,1,NA,0,0,3,0,0,0,0,0,1,0,0,0
22384,2533,2,45,16,1,1,NA,33,16,1,NA,203,16,1,NA,17.49,16,1,NA,10.940000000000001,16,1,NA,0,1,8,1,0,0,0,0,0,0,0,0
22413,4937,2,35,4,4,1,NA,7,4,1,NA,205,4,1,NA,15.42,4,1,NA,12.66,4,1,NA,0.45,0,8,1,0,0,0,0,0,0,0,0
22421,1180,2,19,20,7,1,NA,300,20,1,NA,117,20,1,NA,11.16,20,1,NA,7.5,20,1,NA,0.9666,1,6,0,0,0,0,1,0,0,0,0
22429,8300,2,40,28,2,1,NA,32,28,1,NA,219,28,1,NA,38.35,28,1,NA,17.12,28,1,NA,0,0,6,0,0,0,0,1,0,0,0,0
22462,11733,2,21,8,5,1,NA,5,8,1,NA,109,8,1,NA,10.36,8,1,NA,6.19,8,1,NA,0.6803999999999999,0,4,0,0,0,0,0,0,0,1,0
22572,8119,2,55,27,7,NA,NA,70,27,NA,NA,177,27,NA,NA,88.89,27,NA,NA,15.339999999999998,27,0,NA,0,1,7,0,0,0,0,0,0,1,0,0
22630,3925,2,19,13,5,1,NA,101,13,1,NA,212,13,1,NA,11.619999999999997,13,1,NA,11.499999999999998,13,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
22674,6278,2,60,3,7,NA,NA,7,3,NA,NA,68,3,NA,NA,4.6899999999999995,3,NA,NA,3.88,3,0,NA,0.738,1,9,0,1,0,0,0,0,0,0,0
22719,2118,2,36,4,4,1,NA,10,4,1,NA,423,4,1,NA,39.64,4,1,NA,29.930000000000003,4,1,NA,0,0,8,1,0,0,0,0,0,0,0,0
22765,887,2,35,1,3,1,NA,15,1,1,NA,168,1,1,NA,10.13,1,1,NA,6.75,1,1,NA,0.7101000000000001,0,3,0,0,0,0,0,1,0,0,0
22770,6092,2,48,27,3,1,NA,272,27,1,NA,161,27,1,NA,11.889999999999999,27,1,NA,7.39,27,1,NA,5.7015,0,7,0,0,0,0,0,0,1,0,0
22799,10863,2,60,12,2,NA,NA,2126,12,NA,NA,250,12,NA,NA,21.15,12,NA,NA,9.120000000000001,12,0,NA,0,0,4,0,0,0,0,0,0,0,1,0
22872,10862,2,55,6,4,NA,NA,6,6,NA,NA,209,6,NA,NA,19.96,6,NA,NA,13.01,6,0,NA,0,0,3,0,0,0,0,0,1,0,0,0
22949,4022,2,50,26,2,NA,NA,69,26,NA,NA,212,26,NA,NA,18.650000000000006,26,NA,NA,13.120000000000001,26,0,NA,0.4203,0,2,0,0,1,0,0,0,0,0,0
22954,8241,2,22,22,5,1,NA,455,22,1,NA,192,22,1,NA,10.759999999999998,22,1,NA,7.829999999999999,22,1,NA,0.2691,0,4,0,0,0,0,0,0,0,1,0
22987,2131,2,24,11,4,1,NA,16,11,1,NA,227,11,1,NA,15.25,11,1,NA,10.569999999999999,11,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
23003,11350,2,70,23,7,NA,NA,55,23,NA,NA,156,23,NA,NA,15.719999999999999,23,NA,NA,11.020000000000001,23,0,NA,0,1,9,0,1,0,0,0,0,0,0,0
23007,125,2,50,12,4,NA,NA,34,12,NA,NA,196,12,NA,NA,17.66,12,NA,NA,13.26,12,0,NA,0.0264,0,8,1,0,0,0,0,0,0,0,0
23031,1734,2,43,29,5,1,NA,40,29,1,NA,136,29,1,NA,15.12,29,1,NA,10.239999999999997,29,1,NA,0.4554,0,7,0,0,0,0,0,0,1,0,0
23034,11082,2,32,19,3,1,NA,155,19,1,NA,170,19,1,NA,14.66,19,1,NA,9.139999999999999,19,1,NA,0.9,0,9,0,1,0,0,0,0,0,0,0
23068,1616,2,80,13,6,NA,NA,36,13,NA,NA,182,13,NA,NA,19.199999999999996,13,NA,NA,13.229999999999999,13,0,NA,0.2844,0,2,0,0,1,0,0,0,0,0,0
23107,2217,2,25,23,5,1,NA,2,23,1,NA,111,23,1,NA,13.48,23,1,NA,9.729999999999999,23,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
23109,9421,2,29,27,7,1,NA,300,27,1,NA,366,27,1,NA,35.43,27,1,NA,23.26,27,1,NA,0,1,7,0,0,0,0,0,0,1,0,0
23119,6594,2,38,9,2,1,NA,39,9,1,NA,92,9,1,NA,6.819999999999999,9,1,NA,4.569999999999999,9,1,NA,0.19200000000000003,0,8,1,0,0,0,0,0,0,0,0
23125,3438,2,33,17,1,1,NA,2,17,1,NA,142,17,1,NA,14.579999999999998,17,1,NA,10.760000000000002,17,1,NA,0.5353,1,6,0,0,0,0,1,0,0,0,0
23137,6150,2,55,18,6,NA,NA,18,18,NA,NA,166,18,NA,NA,15.359999999999998,18,NA,NA,9.639999999999997,18,0,NA,0,0,5,0,0,0,0,0,0,0,0,1
23172,2944,2,35,29,2,1,NA,323,29,1,NA,96,29,1,NA,8.499999999999998,29,1,NA,6.150000000000001,29,1,NA,0.4788,0,7,0,0,0,0,0,0,1,0,0
23173,7090,2,27,8,5,1,NA,51,8,1,NA,167,8,1,NA,9.030000000000001,8,1,NA,6.57,8,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
23212,6348,2,50,19,3,NA,NA,30,19,NA,NA,123,19,NA,NA,12.920000000000002,19,NA,NA,10.56,19,0,NA,0,0,9,0,1,0,0,0,0,0,0,0
23258,4575,2,35,12,7,1,NA,14,12,1,NA,49,12,1,NA,6.37,12,1,NA,4.039999999999999,12,1,NA,0.2493,1,6,0,0,0,0,1,0,0,0,0
23385,3099,2,52,13,6,NA,NA,92,13,NA,NA,167,13,NA,NA,11.38,13,NA,NA,7.06,13,0,NA,1.7375,0,8,1,0,0,0,0,0,0,0,0
23393,2131,2,18,11,4,1,NA,14,11,1,NA,174,11,1,NA,6.97,11,1,NA,6.369999999999999,11,1,NA,0,0,2,0,0,1,0,0,0,0,0,0
23434,11182,2,19,22,5,1,NA,35,22,1,NA,191,22,1,NA,9.609999999999998,22,1,NA,5.719999999999999,22,1,NA,0.45,0,2,0,0,1,0,0,0,0,0,0
23465,5456,2,58,2,1,NA,NA,19,2,NA,NA,85,2,NA,NA,10.379999999999999,2,NA,NA,6.18,2,0,NA,1.5813,1,4,0,0,0,0,0,0,0,1,0
23501,9011,2,35,14,6,1,NA,20,14,1,NA,236,14,1,NA,17.639999999999997,14,1,NA,11.809999999999999,14,1,NA,0,0,1,0,0,0,1,0,0,0,0,0
23502,3133,2,60,14,3,NA,NA,294,14,NA,NA,320,14,NA,NA,16.649999999999995,14,NA,NA,11.009999999999998,14,0,NA,0,0,8,1,0,0,0,0,0,0,0,0
23504,7461,2,80,14,3,NA,NA,258,14,NA,NA,188,14,NA,NA,11.76,14,NA,NA,8.030000000000001,14,0,NA,2.115,0,8,1,0,0,0,0,0,0,0,0
23544,6931,2,43,5,2,1,NA,5,5,1,NA,167,5,1,NA,19.26,5,1,NA,13.379999999999999,5,1,NA,0,0,9,0,1,0,0,0,0,0,0,0
23559,7461,2,52,14,3,NA,NA,258,14,NA,NA,188,14,NA,NA,11.760000000000002,14,NA,NA,8.030000000000001,14,0,NA,2.115,0,8,1,0,0,0,0,0,0,0,0
23566,6578,2,48,29,5,1,NA,13,29,1,NA,175,29,1,NA,54.11,29,1,NA,17.2,29,1,NA,0.0181,0,7,0,0,0,0,0,0,1,0,0
