SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY.x,WEEK_DAY,PREG_LACT.x,BREASTFEEDING.x,sum_VITA_RAE_mcg,CONSUMPTION_DAY.y,PREG_LACT.y,BREASTFEEDING.y,sum_FOLDFE_mcg,CONSUMPTION_DAY.x.x,PREG_LACT.x.x,BREASTFEEDING.x.x,sum_IRON_mg,CONSUMPTION_DAY.y.y,PREG_LACT.y.y,BREASTFEEDING.y.y,sum_ZINC_mg,CONSUMPTION_DAY,PREG_LACT,BREASTFEEDING,sum_VITB12_mcg,WEEKEND,adm2_,adm2_9,adm2_14,adm2_15,adm2_12,adm2_1,adm2_3,adm2_8,adm2_10,adm2_11,adm2_4,adm2_13,adm2_7,adm2_2,adm2_5,adm2_6
2877,8665,2,34,10,5,1,NA,179,10,1,NA,125,10,1,NA,9.089999999999998,10,1,NA,6.3999999999999995,10,1,NA,1.7181000000000002,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2897,5263,2,21,22,7,1,NA,57,22,1,NA,378,22,1,NA,11.14,22,1,NA,5.729999999999999,22,1,NA,11.6844,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2922,9078,2,27,11,6,1,NA,54,11,1,NA,183,11,1,NA,12.93,11,1,NA,7.179999999999998,11,1,NA,1.1457,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2923,10110,2,25,1,1,1,NA,46,1,1,NA,57,1,1,NA,3.2700000000000005,1,1,NA,3.6799999999999997,1,1,NA,1.107,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2931,3600,2,36,9,4,1,NA,84,9,1,NA,175,9,1,NA,9.34,9,1,NA,6.84,9,1,NA,1.1718,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2953,4267,2,35,31,3,1,NA,35,31,1,NA,130,31,1,NA,7.13,31,1,NA,6.239999999999998,31,1,NA,1.4688,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3000,8086,2,28,6,1,1,NA,644,6,1,NA,123,6,1,NA,7.799999999999998,6,1,NA,5.72,6,1,NA,1.7280000000000002,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3004,9697,2,60,4,6,NA,NA,83,4,NA,NA,126,4,NA,NA,8.48,4,NA,NA,6.75,4,0,NA,0.8046000000000001,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,4102,2,25,19,3,1,NA,53,19,1,NA,109,19,1,NA,7.4399999999999995,19,1,NA,4.96,19,1,NA,1.448,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3018,4747,2,63,6,2,NA,NA,84,6,NA,NA,158,6,NA,NA,7.699999999999999,6,NA,NA,5.11,6,0,NA,4.9354000000000005,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3099,325,2,31,10,2,1,NA,86,10,1,NA,200,10,1,NA,7.8500000000000005,10,1,NA,5.079999999999998,10,1,NA,7.830399999999999,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3127,1912,2,45,30,4,1,NA,50,30,1,NA,134,30,1,NA,5.9799999999999995,30,1,NA,5.549999999999998,30,1,NA,1.1961000000000002,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3144,10060,2,50,19,4,NA,NA,1702,19,NA,NA,134,19,NA,NA,8.989999999999998,19,NA,NA,4.819999999999999,19,0,NA,2.0628,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3149,5263,2,55,22,7,NA,NA,73,22,NA,NA,380,22,NA,NA,11.29,22,NA,NA,5.869999999999999,22,0,NA,11.2029,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3162,9111,2,36,10,7,1,NA,100,10,1,NA,107,10,1,NA,5.859999999999999,10,1,NA,5.4399999999999995,10,1,NA,0.5,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3165,4809,2,24,15,5,1,NA,94,15,1,NA,147,15,1,NA,4.76,15,1,NA,3.1199999999999997,15,1,NA,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,4957,2,25,27,4,1,NA,26,27,1,NA,84,27,1,NA,4.42,27,1,NA,4.57,27,1,NA,0.9,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3256,5213,2,48,3,1,1,NA,62,3,1,NA,108,3,1,NA,5.429999999999999,3,1,NA,5.56,3,1,NA,1.1232,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3299,8718,2,32,8,1,1,NA,58,8,1,NA,117,8,1,NA,6.44,8,1,NA,6.889999999999999,8,1,NA,1.125,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3317,10447,2,24,10,5,1,NA,118,10,1,NA,80,10,1,NA,3.2599999999999993,10,1,NA,2.3000000000000003,10,1,NA,1.2609,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3373,8294,2,60,4,6,NA,NA,817,4,NA,NA,42,4,NA,NA,3.4499999999999993,4,NA,NA,1.4000000000000001,4,0,NA,3.15,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,9897,2,23,17,5,1,NA,388,17,1,NA,107,17,1,NA,5.919999999999998,17,1,NA,4.629999999999999,17,1,NA,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3389,6932,2,49,14,6,1,NA,65,14,1,NA,126,14,1,NA,5.26,14,1,NA,6.19,14,1,NA,1.7874,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3470,10719,2,56,27,7,NA,NA,132,27,NA,NA,158,27,NA,NA,9.769999999999998,27,NA,NA,6.529999999999999,27,0,NA,2.403,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3482,5937,2,55,2,6,NA,NA,42,2,NA,NA,436,2,NA,NA,5.13,2,NA,NA,5.029999999999998,2,0,NA,2.2668,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3500,1245,2,19,3,3,1,NA,106,3,1,NA,165,3,1,NA,9.16,3,1,NA,6.930000000000001,3,1,NA,1.4625,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3525,2818,2,50,26,7,NA,NA,43,26,NA,NA,247,26,NA,NA,9.19,26,NA,NA,6.239999999999998,26,0,NA,6.5243,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,4456,2,30,20,1,1,NA,119,20,1,NA,158,20,1,NA,8.830000000000002,20,1,NA,6.6499999999999995,20,1,NA,1.4553,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3542,1163,2,32,18,6,1,NA,127,18,1,NA,176,18,1,NA,11.719999999999999,18,1,NA,6.7,18,1,NA,1.1952,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3594,11343,2,21,24,5,1,NA,43,24,1,NA,138,24,1,NA,6.1499999999999995,24,1,NA,5.6099999999999985,24,1,NA,0.6966000000000001,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3626,10447,2,50,10,5,NA,NA,143,10,NA,NA,134,10,NA,NA,5.88,10,NA,NA,4.57,10,0,NA,1.5129,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3667,2730,2,46,2,6,1,NA,488,2,1,NA,241,2,1,NA,14.289999999999997,2,1,NA,7.419999999999999,2,1,NA,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3698,6655,2,32,28,4,1,NA,17,28,1,NA,122,28,1,NA,7.360000000000001,28,1,NA,6.47,28,1,NA,0.6831,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3715,502,2,44,7,3,1,NA,393,7,1,NA,85,7,1,NA,29.340000000000003,7,1,NA,6.35,7,1,NA,4.4352,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3754,11783,2,57,4,7,NA,NA,41,4,NA,NA,99,4,NA,NA,4.8999999999999995,4,NA,NA,3.8799999999999972,4,0,NA,1.08,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3773,5817,2,33,8,4,1,NA,83,8,1,NA,101,8,1,NA,7.39,8,1,NA,5.1899999999999995,8,1,NA,1.125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3808,11542,2,48,15,3,1,NA,97,15,1,NA,529,15,1,NA,18.929999999999996,15,1,NA,7.909999999999998,15,1,NA,20.5808,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3854,11050,2,28,13,1,1,NA,136,13,1,NA,312,13,1,NA,13.520000000000001,13,1,NA,9.569999999999999,13,1,NA,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3862,3948,2,39,30,5,1,NA,61,30,1,NA,874,30,1,NA,6.359999999999999,30,1,NA,5.709999999999997,30,1,NA,7.439299999999999,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3871,4787,2,21,10,5,1,NA,1814,10,1,NA,256,10,1,NA,16.180000000000003,10,1,NA,8.139999999999999,10,1,NA,1.197,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,6395,2,55,16,6,NA,NA,38,16,NA,NA,50,16,NA,NA,2.39,16,NA,NA,2.209999999999999,16,0,NA,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,3195,2,24,8,1,1,NA,52,8,1,NA,206,8,1,NA,7.239999999999999,8,1,NA,7.360000000000001,8,1,NA,0.5157,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3959,7930,2,42,27,7,1,NA,68,27,1,NA,205,27,1,NA,6.59,27,1,NA,5.679999999999998,27,1,NA,0.9,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3980,831,2,55,28,7,NA,NA,1308,28,NA,NA,233,28,NA,NA,12.399999999999999,28,NA,NA,5.619999999999999,28,0,NA,2.394,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4070,9622,2,62,23,3,NA,NA,145,23,NA,NA,138,23,NA,NA,6.679999999999999,23,NA,NA,4.4399999999999995,23,0,NA,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4111,7440,2,47,24,5,1,NA,118,24,1,NA,246,24,1,NA,11.95,24,1,NA,8.069999999999997,24,1,NA,1.5174,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4114,10583,2,38,2,4,1,NA,118,2,1,NA,180,2,1,NA,6.36,2,1,NA,5.359999999999999,2,1,NA,0.5148,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4124,10081,2,43,12,7,1,NA,209,12,1,NA,372,12,1,NA,17.82,12,1,NA,11.74,12,1,NA,2.2707,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4151,11069,2,27,23,6,1,NA,24,23,1,NA,103,23,1,NA,13.680000000000001,23,1,NA,5.5699999999999985,23,1,NA,0.9108,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4229,11749,2,21,8,5,1,NA,103,8,1,NA,64,8,1,NA,2.92,8,1,NA,2.48,8,1,NA,2.88,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4253,8782,2,40,31,3,1,NA,330,31,1,NA,137,31,1,NA,5.359999999999998,31,1,NA,4.809999999999998,31,1,NA,1.2077999999999998,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4273,6434,2,70,27,7,NA,NA,96,27,NA,NA,166,27,NA,NA,8.13,27,NA,NA,5.9399999999999995,27,0,NA,1.7963999999999998,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4316,11316,2,31,2,4,1,NA,978,2,1,NA,188,2,1,NA,13.259999999999998,2,1,NA,7.089999999999999,2,1,NA,1.71,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4332,702,2,30,17,5,1,NA,137,17,1,NA,188,17,1,NA,8.249999999999998,17,1,NA,5.63,17,1,NA,3.0582000000000003,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4347,1106,2,28,28,4,1,NA,138,28,1,NA,578,28,1,NA,10.979999999999997,28,1,NA,7.93,28,1,NA,4.433,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4445,10504,2,25,9,3,1,NA,134,9,1,NA,123,9,1,NA,5.349999999999999,9,1,NA,5.17,9,1,NA,1.287,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4450,10974,2,24,21,3,1,NA,237,21,1,NA,1555,21,1,NA,8.680000000000001,21,1,NA,7.05,21,1,NA,5.085,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4455,11382,2,66,13,3,NA,NA,96,13,NA,NA,117,13,NA,NA,4.6499999999999995,13,NA,NA,4.2799999999999985,13,0,NA,0.6876000000000001,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,7799,2,42,23,3,1,NA,58,23,1,NA,140,23,1,NA,12.1,23,1,NA,8.44,23,1,NA,1.7568,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4529,2395,2,30,26,7,1,NA,33,26,1,NA,195,26,1,NA,5.949999999999998,26,1,NA,5.779999999999999,26,1,NA,0.8910000000000001,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4549,438,2,36,24,1,1,NA,46,24,1,NA,282,24,1,NA,13.539999999999997,24,1,NA,8.469999999999994,24,1,NA,0.9126,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4560,3400,2,26,3,6,1,NA,22,3,1,NA,89,3,1,NA,4.3599999999999985,3,1,NA,2.69,3,1,NA,3.0673,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4565,4536,2,37,28,7,1,NA,1355,28,1,NA,123,28,1,NA,8.809999999999999,28,1,NA,5.529999999999999,28,1,NA,1.2060000000000002,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4567,3886,2,21,8,4,1,NA,29,8,1,NA,113,8,1,NA,3.45,8,1,NA,2.79,8,1,NA,1.5120000000000002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4584,3758,2,27,27,6,1,NA,323,27,1,NA,216,27,1,NA,10.559999999999999,27,1,NA,7.089999999999998,27,1,NA,0.9846,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4597,8589,2,26,15,3,1,NA,108,15,1,NA,334,15,1,NA,13.739999999999998,15,1,NA,7.500000000000001,15,1,NA,12.5089,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4601,420,2,30,13,3,1,NA,554,13,1,NA,145,13,1,NA,5.909999999999999,13,1,NA,6.310000000000001,13,1,NA,2.7,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4604,11433,2,55,17,1,NA,NA,119,17,NA,NA,357,17,NA,NA,13.850000000000003,17,NA,NA,9.979999999999999,17,0,NA,2.8169999999999997,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4613,2794,2,60,29,1,NA,NA,68,29,NA,NA,301,29,NA,NA,10.439999999999998,29,NA,NA,4.7,29,0,NA,12.2128,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,2324,2,52,24,1,NA,NA,147,24,NA,NA,114,24,NA,NA,9.239999999999995,24,NA,NA,6.869999999999999,24,0,NA,0.9792,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4630,11722,2,28,28,7,1,NA,46,28,1,NA,282,28,1,NA,9.250000000000002,28,1,NA,5.739999999999999,28,1,NA,10.969999999999999,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4695,6629,2,28,18,1,1,NA,61,18,1,NA,98,18,1,NA,3.9800000000000004,18,1,NA,3.48,18,1,NA,0.0738,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4728,9136,2,50,6,1,NA,NA,18,6,NA,NA,200,6,NA,NA,7.29,6,NA,NA,4.7299999999999995,6,0,NA,8.8919,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4732,5511,2,50,10,5,NA,NA,80,10,NA,NA,99,10,NA,NA,7.220000000000001,10,NA,NA,6.470000000000001,10,0,NA,3.7026,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4779,6988,2,37,18,5,1,NA,289,18,1,NA,91,18,1,NA,6.720000000000001,18,1,NA,4.939999999999998,18,1,NA,0.36,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4815,9842,2,21,5,7,1,NA,115,5,1,NA,177,5,1,NA,7.209999999999999,5,1,NA,4.46,5,1,NA,4.1904,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4876,1089,2,33,9,4,1,NA,61,9,1,NA,249,9,1,NA,9.549999999999999,9,1,NA,6.35,9,1,NA,0.9108,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4938,2647,2,20,6,2,1,NA,33,6,1,NA,59,6,1,NA,4.579999999999999,6,1,NA,4.159999999999999,6,1,NA,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,10556,2,32,30,4,1,NA,120,30,1,NA,162,30,1,NA,10.339999999999998,30,1,NA,6.43,30,1,NA,0.44190000000000007,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4955,4747,2,36,6,2,1,NA,106,6,1,NA,175,6,1,NA,8.64,6,1,NA,6.409999999999999,6,1,NA,4.9354000000000005,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4956,9239,2,45,8,1,1,NA,90,8,1,NA,143,8,1,NA,11.750000000000002,8,1,NA,7.339999999999999,8,1,NA,1.8574,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4961,6923,2,36,31,5,1,NA,122,31,1,NA,140,31,1,NA,6.41,31,1,NA,6.48,31,1,NA,1.6830000000000003,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5015,5580,2,31,27,6,1,NA,134,27,1,NA,485,27,1,NA,13.68,27,1,NA,5.489999999999998,27,1,NA,22.1387,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5036,3821,2,53,25,7,NA,NA,101,25,NA,NA,180,25,NA,NA,12.239999999999998,25,NA,NA,7.6499999999999995,25,0,NA,0.8046000000000001,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5056,3154,2,26,2,4,1,NA,86,2,1,NA,129,2,1,NA,5.529999999999999,2,1,NA,4.56,2,1,NA,0.26,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,8744,2,20,26,7,1,NA,28,26,1,NA,131,26,1,NA,9.99,26,1,NA,4.799999999999999,26,1,NA,1.1223,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,907,2,34,8,3,1,NA,438,8,1,NA,288,8,1,NA,11.91,8,1,NA,10.129999999999999,8,1,NA,2.7,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5185,119,2,25,27,3,1,NA,21,27,1,NA,124,27,1,NA,6.1,27,1,NA,5.879999999999998,27,1,NA,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5254,5227,2,25,30,3,1,NA,54,30,1,NA,137,30,1,NA,7.999999999999998,30,1,NA,6.579999999999998,30,1,NA,1.8,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5302,8139,2,22,22,5,1,NA,104,22,1,NA,80,22,1,NA,4.529999999999999,22,1,NA,3.2799999999999994,22,1,NA,1.2432,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5313,8864,2,33,28,2,1,NA,134,28,1,NA,150,28,1,NA,9.099999999999996,28,1,NA,7.999999999999999,28,1,NA,7.6945,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,3597,2,20,24,5,1,NA,14,24,1,NA,906,24,1,NA,4.62,24,1,NA,3.8300000000000005,24,1,NA,3.869,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5377,7079,2,44,17,5,1,NA,90,17,1,NA,185,17,1,NA,10.870000000000001,17,1,NA,9.12,17,1,NA,2.2446,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5389,7414,2,40,25,4,1,NA,66,25,1,NA,128,25,1,NA,5.61,25,1,NA,5.380000000000001,25,1,NA,2.1563999999999997,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,4120,2,28,1,2,1,NA,174,1,1,NA,189,1,1,NA,11.279999999999998,1,1,NA,9.97,1,1,NA,6.8445,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5419,4638,2,37,6,6,1,NA,247,6,1,NA,133,6,1,NA,15.539999999999996,6,1,NA,7.41,6,1,NA,1.8684,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5449,7360,2,33,30,3,1,NA,94,30,1,NA,118,30,1,NA,5.799999999999999,30,1,NA,5.92,30,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5464,734,2,19,3,6,1,NA,35,3,1,NA,142,3,1,NA,9.659999999999998,3,1,NA,6.489999999999999,3,1,NA,1.1457,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5523,11014,2,19,20,1,1,NA,61,20,1,NA,108,20,1,NA,6.04,20,1,NA,4.6000000000000005,20,1,NA,1.2483,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5547,3997,2,40,12,7,1,NA,254,12,1,NA,153,12,1,NA,7.84,12,1,NA,7.42,12,1,NA,0.1827,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5631,3223,2,30,26,7,1,NA,1561,26,1,NA,88,26,1,NA,6.889999999999999,26,1,NA,4.4,26,1,NA,0.54,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5640,5133,2,54,8,4,NA,NA,54,8,NA,NA,76,8,NA,NA,7.06,8,NA,NA,5.349999999999999,8,0,NA,1.755,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5707,1797,2,61,20,2,NA,NA,21,20,NA,NA,545,20,NA,NA,4.8999999999999995,20,NA,NA,5.219999999999998,20,0,NA,2.226,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5713,8408,2,50,2,6,NA,NA,3687,2,NA,NA,378,2,NA,NA,18.94,2,NA,NA,9.709999999999997,2,0,NA,3.006,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5803,8155,2,19,4,6,1,NA,28,4,1,NA,150,4,1,NA,5.95,4,1,NA,4.06,4,1,NA,4.28,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5869,10972,2,25,30,3,1,NA,144,30,1,NA,190,30,1,NA,8.08,30,1,NA,6.719999999999999,30,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5872,11836,2,45,23,3,1,NA,307,23,1,NA,238,23,1,NA,7.529999999999999,23,1,NA,7.1,23,1,NA,2.1231,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5890,11706,2,46,24,5,1,NA,187,24,1,NA,114,24,1,NA,5.48,24,1,NA,4.529999999999999,24,1,NA,2.0223,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5980,9758,2,43,13,4,1,NA,115,13,1,NA,137,13,1,NA,13.999999999999998,13,1,NA,8.78,13,1,NA,14.45,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6029,7301,2,70,23,3,NA,NA,96,23,NA,NA,145,23,NA,NA,4.92,23,NA,NA,4.009999999999999,23,0,NA,0.8694,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6031,7648,2,19,8,3,1,NA,47,8,1,NA,128,8,1,NA,10.649999999999999,8,1,NA,4.14,8,1,NA,4.041,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,778,2,36,27,4,1,NA,1393,27,1,NA,248,27,1,NA,14.35,27,1,NA,7.170000000000001,27,1,NA,1.818,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6091,9564,2,75,25,2,NA,NA,24,25,NA,NA,242,25,NA,NA,36.309999999999995,25,NA,NA,14.229999999999999,25,0,NA,1.215,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6144,8318,2,18,31,3,1,NA,105,31,1,NA,1666,31,1,NA,9.399999999999999,31,1,NA,6.659999999999998,31,1,NA,6.6584,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6153,2200,2,40,13,4,1,NA,81,13,1,NA,264,13,1,NA,9.749999999999996,13,1,NA,6.519999999999999,13,1,NA,8.302999999999999,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6159,2974,2,47,12,4,1,NA,112,12,1,NA,137,12,1,NA,7.64,12,1,NA,5.140000000000001,12,1,NA,2.0377,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6259,7598,2,30,2,2,1,NA,89,2,1,NA,122,2,1,NA,13.609999999999998,2,1,NA,11.149999999999999,2,1,NA,8.568,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6373,6157,2,42,30,6,1,NA,246,30,1,NA,204,30,1,NA,10.409999999999998,30,1,NA,6.2299999999999995,30,1,NA,5.4135,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6422,6032,2,50,25,2,NA,NA,13,25,NA,NA,194,25,NA,NA,24.09,25,NA,NA,11.54,25,0,NA,0.675,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6425,6978,2,65,20,1,NA,NA,425,20,NA,NA,336,20,NA,NA,16.299999999999997,20,NA,NA,10.289999999999997,20,0,NA,3.5937,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6473,10877,2,45,30,3,1,NA,5,30,1,NA,50,30,1,NA,4.639999999999999,30,1,NA,3.88,30,1,NA,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6506,3189,2,60,2,6,NA,NA,113,2,NA,NA,309,2,NA,NA,17.549999999999997,2,NA,NA,9.639999999999999,2,0,NA,10.3361,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6508,4626,2,60,12,2,NA,NA,47,12,NA,NA,176,12,NA,NA,6.449999999999999,12,NA,NA,5.079999999999999,12,0,NA,0.405,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6532,3783,2,22,10,2,1,NA,720,10,1,NA,111,10,1,NA,5.029999999999999,10,1,NA,3.4499999999999984,10,1,NA,4.2428,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6542,3894,2,23,27,7,1,NA,160,27,1,NA,127,27,1,NA,5.429999999999999,27,1,NA,5.139999999999999,27,1,NA,1.0116,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6574,6174,2,28,9,4,1,NA,1180,9,1,NA,140,9,1,NA,7.77,9,1,NA,5.859999999999999,9,1,NA,2.4678,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6591,11031,2,34,28,2,1,NA,161,28,1,NA,150,28,1,NA,6.58,28,1,NA,5.28,28,1,NA,2.718,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6611,8898,2,60,4,7,NA,NA,58,4,NA,NA,80,4,NA,NA,4.48,4,NA,NA,4.499999999999999,4,0,NA,0,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6656,1783,2,38,24,5,1,NA,102,24,1,NA,113,24,1,NA,8.819999999999999,24,1,NA,9.03,24,1,NA,5.4801,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6706,1859,2,53,6,2,NA,NA,323,6,NA,NA,173,6,NA,NA,8.44,6,NA,NA,6.409999999999999,6,0,NA,2.7162,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
