SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_VITA_RAE_mcg,sum_FOLDFE_mcg,sum_IRON_mg,sum_ZINC_mg,sum_VITB12_mcg,WEEKEND,adm2_,adm2_9,adm2_11,adm2_10,adm2_4,adm2_5,adm2_3,adm2_7,adm2_8,adm2_12,adm2_6,adm2_2,adm2_1
28621,11741,1,35,17,72,138,10.9,9.619999999999997,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
28631,1781,1,18,29,80,184,18.66,13.379999999999999,3.04,0,3,0,0,0,0,0,1,0,0,0,0,0,0
28757,7122,1,22,2,10,69,7.53,6.379999999999999,0.1368,0,3,0,0,0,0,0,1,0,0,0,0,0,0
28848,10494,1,53,28,126,230,15.92,12.48,1.053,0,7,0,0,0,0,0,0,1,0,0,0,0,0
28923,11657,1,65,15,55,289,21.57,14.71,0.4132,0,2,0,0,0,0,0,0,0,0,0,0,1,0
28938,1965,1,30,25,188,138,16.14,9.959999999999997,3.414,0,9,1,0,0,0,0,0,0,0,0,0,0,0
28964,5495,1,33,26,58,209,18.369999999999997,13.399999999999999,1.1746,0,11,0,1,0,0,0,0,0,0,0,0,0,0
28968,430,1,64,16,37,81,7.99,5.639999999999999,0.377,0,8,0,0,0,0,0,0,0,1,0,0,0,0
28987,5855,1,58,25,77,163,10.46,7.549999999999999,0.8883,0,4,0,0,0,1,0,0,0,0,0,0,0,0
29027,5273,1,42,26,2718,161,14.45,9.87,3.916,0,10,0,0,1,0,0,0,0,0,0,0,0,0
29085,7944,1,30,14,43,83,7.6499999999999995,5.209999999999999,2.4282,0,8,0,0,0,0,0,0,0,1,0,0,0,0
29126,2787,1,74,5,111,214,17.07,9.859999999999998,3.1363000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29129,9785,1,67,1,233,129,12.49,8.469999999999999,5.2620000000000005,1,7,0,0,0,0,0,0,1,0,0,0,0,0
29132,4903,1,48,21,70,153,8.399999999999999,7.17,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
29262,196,1,27,23,146,167,13.2,8.719999999999999,0.126,0,6,0,0,0,0,0,0,0,0,0,1,0,0
29275,1538,1,45,26,29,59,5.34,3.7600000000000002,2.07,0,7,0,0,0,0,0,0,1,0,0,0,0,0
29329,3545,1,35,22,70,261,21.439999999999998,13.39,0.135,0,4,0,0,0,1,0,0,0,0,0,0,0,0
29349,7915,1,31,11,48,381,31.450000000000003,16.52,1.1916000000000002,0,5,0,0,0,0,1,0,0,0,0,0,0,0
29416,9308,1,75,23,512,245,25.42,14.639999999999999,1.155,0,5,0,0,0,0,1,0,0,0,0,0,0,0
29559,9238,1,24,11,116,271,22.28,16.1,9.2835,0,9,1,0,0,0,0,0,0,0,0,0,0,0
29672,7092,1,73,13,93,231,17.8,10.689999999999998,2.3412,0,6,0,0,0,0,0,0,0,0,0,1,0,0
29684,9741,1,19,26,96,112,6.260000000000002,7.109999999999999,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0
29717,1276,1,29,25,40,63,5.24,3.049999999999999,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
29749,2510,1,85,22,94,152,14.4,13.09,4.797,0,12,0,0,0,0,0,0,0,0,1,0,0,0
29764,4325,1,56,18,137,118,15.24,3.3799999999999994,0.558,0,11,0,1,0,0,0,0,0,0,0,0,0,0
29799,7519,1,70,18,82,234,15.239999999999998,6.84,0.5823,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29834,5273,1,18,26,3867,256,24.96,16.409999999999997,5.116000000000001,0,10,0,0,1,0,0,0,0,0,0,0,0,0
29837,8484,1,42,2,140,239,18.749999999999996,11.36,2.7351000000000005,0,3,0,0,0,0,0,1,0,0,0,0,0,0
29848,2117,1,36,14,10,67,3.9399999999999995,4.079999999999999,1.1754,0,8,0,0,0,0,0,0,0,1,0,0,0,0
29851,5492,1,46,4,91,140,10.63,8.749999999999998,0.306,0,7,0,0,0,0,0,0,1,0,0,0,0,0
29874,2653,1,39,29,136,555,37.42,23.89,1.602,0,5,0,0,0,0,1,0,0,0,0,0,0,0
30043,4372,1,45,28,14,431,5.820000000000001,5.52,4.0842,0,12,0,0,0,0,0,0,0,0,1,0,0,0
30078,263,1,19,17,26,84,5.8,4.89,1.0270000000000001,0,2,0,0,0,0,0,0,0,0,0,0,1,0
30119,8199,1,52,25,18,156,12.99,11.79,0.2358,0,11,0,1,0,0,0,0,0,0,0,0,0,0
30160,8543,1,20,22,23,122,13.13,8.95,0.297,0,11,0,1,0,0,0,0,0,0,0,0,0,0
30183,4968,1,55,22,79,205,19.8,10.3,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
30204,8385,1,23,15,43,179,17.959999999999997,10.86,1.1844,0,6,0,0,0,0,0,0,0,0,0,1,0,0
30240,8637,1,30,24,40,149,10.86,10.03,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
30263,3472,1,60,23,28,150,12.7,8.07,0.2268,0,4,0,0,0,1,0,0,0,0,0,0,0,0
30266,150,1,28,14,55,220,24.499999999999996,13.53,0.114,0,10,0,0,1,0,0,0,0,0,0,0,0,0
30334,10201,1,45,18,454,288,19.08,10.559999999999999,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
30371,10415,1,27,28,434,194,11.020000000000001,8.45,0.675,0,7,0,0,0,0,0,0,1,0,0,0,0,0
30372,11787,1,27,17,161,135,9.98,7.8999999999999995,0.648,0,2,0,0,0,0,0,0,0,0,0,0,1,0
30383,1276,1,22,25,100,216,16.77,9.989999999999998,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
30421,8043,1,45,18,77,349,27.889999999999997,17.01,0.9162,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30479,1956,1,29,24,22,87,4.61,3.15,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
30507,3180,1,85,14,207,320,11.97,6.839999999999999,1.0584,0,7,0,0,0,0,0,0,1,0,0,0,0,0
30511,11521,1,30,20,51,37,1.9300000000000002,1.8,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
30546,816,1,20,27,133,118,8.280000000000001,5.849999999999999,0.698,0,3,0,0,0,0,0,1,0,0,0,0,0,0
30611,9337,1,26,18,41,307,13.200000000000001,10.55,0.5832,0,6,0,0,0,0,0,0,0,0,0,1,0,0
30635,10247,1,26,21,127,136,7.64,5.6499999999999995,0.198,0,3,0,0,0,0,0,1,0,0,0,0,0,0
30664,7335,1,18,4,32,125,5.8999999999999995,7.130000000000001,0.5760000000000001,0,7,0,0,0,0,0,0,1,0,0,0,0,0
30686,1539,1,22,19,357,310,10.07,8.38,2.6172,0,7,0,0,0,0,0,0,1,0,0,0,0,0
30740,6256,1,25,25,61,107,6.28,6.159999999999999,0.28800000000000003,0,11,0,1,0,0,0,0,0,0,0,0,0,0
30779,8594,1,33,15,44,259,16.04,11.63,4.23,0,2,0,0,0,0,0,0,0,0,0,0,1,0
30782,4457,1,39,18,55,79,5.83,5.3199999999999985,0.8263,0,12,0,0,0,0,0,0,0,0,1,0,0,0
30795,3907,1,36,19,113,154,8.57,6.459999999999999,0.37800000000000006,0,11,0,1,0,0,0,0,0,0,0,0,0,0
30858,5254,1,45,22,56,149,5.5600000000000005,6.179999999999999,0.504,0,9,1,0,0,0,0,0,0,0,0,0,0,0
30911,1494,1,46,8,80,193,15.579999999999998,10.939999999999996,1.0364,0,11,0,1,0,0,0,0,0,0,0,0,0,0
30965,8348,1,29,6,116,105,8.72,5.4399999999999995,0.18900000000000003,0,7,0,0,0,0,0,0,1,0,0,0,0,0
30982,4573,1,50,11,73,119,7.12,5.43,0.594,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31032,5913,1,24,15,1611,291,22.65,11.959999999999999,0.3186,0,2,0,0,0,0,0,0,0,0,0,0,1,0
31033,4538,1,19,25,60,279,34.86,19.04,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
31044,6,1,40,31,97,119,7.790000000000001,5.949999999999998,0.839,0,6,0,0,0,0,0,0,0,0,0,1,0,0
31052,886,1,50,20,36,161,18.73,9.79,1.4418,0,2,0,0,0,0,0,0,0,0,0,0,1,0
31125,3755,1,21,18,83,241,16.939999999999998,11.069999999999999,0.35009999999999997,0,10,0,0,1,0,0,0,0,0,0,0,0,0
31132,10346,1,48,15,128,96,4.57,5.449999999999999,0.525,0,9,1,0,0,0,0,0,0,0,0,0,0,0
31190,4864,1,36,10,140,181,12.95,7.659999999999999,0.7457,0,9,1,0,0,0,0,0,0,0,0,0,0,0
31267,3289,1,60,21,131,239,14.96,9.020000000000001,2.43,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31283,8527,1,45,13,1231,495,45.18,19.599999999999998,2.124,0,5,0,0,0,0,1,0,0,0,0,0,0,0
31342,7443,1,48,16,147,113,10.63,7.029999999999999,0.9949999999999999,0,8,0,0,0,0,0,0,0,1,0,0,0,0
31343,6574,1,80,17,389,136,13.61,7.83,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31345,5881,1,28,27,85,274,23.119999999999994,15.049999999999997,0.117,0,3,0,0,0,0,0,1,0,0,0,0,0,0
31362,3148,1,40,2,57,168,12.659999999999998,11.379999999999999,0.45,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31405,11274,1,18,13,562,89,7.74,3.009999999999999,2.3229,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31437,3917,1,80,18,89,175,14.54,8.839999999999998,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
31472,7122,1,72,2,16,67,6.16,5.749999999999999,0.1368,0,3,0,0,0,0,0,1,0,0,0,0,0,0
31519,2939,1,63,11,27,57,4.05,4.909999999999999,1.2015,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31539,9793,1,35,16,136,112,7.2299999999999995,5.28,2.262,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31542,11819,1,35,6,169,213,26.200000000000006,19.73,16.851,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31550,2661,1,35,26,43,52,5.419999999999998,4.909999999999999,5.04,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31556,6307,1,71,15,109,186,11.51,6.679999999999999,1.5198999999999998,0,6,0,0,0,0,0,0,0,0,0,1,0,0
31567,3335,1,27,5,367,267,20.630000000000003,9.869999999999997,1.5624,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31574,11246,1,32,20,113,318,24.02,12.43,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
31615,10148,1,20,16,237,230,19.099999999999998,10.549999999999999,1.1916000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31667,9617,1,30,12,13,18,1.2900000000000003,1.73,0.5958000000000001,0,8,0,0,0,0,0,0,0,1,0,0,0,0
31693,6322,1,42,18,195,79,4.2,1.79,0.335,0,5,0,0,0,0,1,0,0,0,0,0,0,0
31697,812,1,50,1,27,153,6.38,6.17,1.395,1,7,0,0,0,0,0,0,1,0,0,0,0,0
31703,3244,1,32,15,37,120,7.210000000000001,8.28,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31722,7142,1,40,18,66,85,4.989999999999999,5.14,0.28800000000000003,0,5,0,0,0,0,1,0,0,0,0,0,0,0
31838,2204,1,85,15,50,126,7.300000000000001,5.879999999999999,1.56,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31846,1381,1,70,26,1095,583,15.470000000000002,9.190000000000001,4.13415,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31872,8750,1,35,20,519,480,11,7.2299999999999995,0.2178,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31882,11113,1,22,20,48,311,23.03,14.379999999999997,0.279,0,4,0,0,0,1,0,0,0,0,0,0,0,0
31885,3230,1,26,18,69,112,5.99,5.64,0.387,0,5,0,0,0,0,1,0,0,0,0,0,0,0
31897,7183,1,35,11,38,71,5.199999999999999,5.66,0.37800000000000006,0,12,0,0,0,0,0,0,0,0,1,0,0,0
31900,5902,1,41,28,143,232,12.34,9.97,0.2871,0,10,0,0,1,0,0,0,0,0,0,0,0,0
31905,5872,1,32,24,92,185,14.929999999999996,9.309999999999999,1.0548,0,11,0,1,0,0,0,0,0,0,0,0,0,0
31956,3180,1,48,14,599,737,20.900000000000002,13.810000000000002,2.016,0,7,0,0,0,0,0,0,1,0,0,0,0,0
31994,11464,1,65,20,78,179,17.02,9.94,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32022,6444,1,42,20,560,369,31.83,21.41,0.4788,0,2,0,0,0,0,0,0,0,0,0,0,1,0
32053,7335,1,67,4,54,235,14.97,11.83,0.5760000000000001,0,7,0,0,0,0,0,0,1,0,0,0,0,0
32080,6812,1,27,23,176,157,13.399999999999997,11.39,6.591,0,6,0,0,0,0,0,0,0,0,0,1,0,0
32097,353,1,47,14,61,209,15.129999999999999,9.98,0.4104,0,7,0,0,0,0,0,0,1,0,0,0,0,0
32099,946,1,20,27,104,172,31.189999999999998,13.100000000000001,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0
32132,6235,1,58,22,521,275,22.36,13.26,1.062,0,5,0,0,0,0,1,0,0,0,0,0,0,0
32144,7266,1,37,13,35,142,10.170000000000002,8.61,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
32164,1367,1,50,21,36,132,19.01,9.889999999999999,1.758,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32174,5631,1,80,7,35,164,6.93,4.72,0.4779,1,11,0,1,0,0,0,0,0,0,0,0,0,0
32176,3917,1,18,18,116,244,19.349999999999998,11.619999999999997,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
32179,8948,1,28,14,65,189,11.78,10.269999999999998,0.8175000000000001,0,8,0,0,0,0,0,0,0,1,0,0,0,0
32194,4086,1,65,21,87,234,15.37,12.359999999999998,0.44190000000000007,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32227,5392,1,21,8,41,112,7.8100000000000005,7.17,0.252,0,8,0,0,0,0,0,0,0,1,0,0,0,0
32295,4299,1,19,18,136,88,4.73,4.579999999999998,0.468,0,8,0,0,0,0,0,0,0,1,0,0,0,0
32334,7714,1,27,18,742,239,20.48,10.009999999999998,0.297,0,5,0,0,0,0,1,0,0,0,0,0,0,0
32347,10506,1,45,12,98,216,21.240000000000006,10.869999999999997,0.5832,0,10,0,0,1,0,0,0,0,0,0,0,0,0
32381,3427,1,35,21,280,263,13.310000000000002,10.190000000000001,6.4639,0,5,0,0,0,0,1,0,0,0,0,0,0,0
32399,4196,1,46,13,20,805,6.139999999999999,6.670000000000001,6.993,0,12,0,0,0,0,0,0,0,0,1,0,0,0
32475,4549,1,47,16,27,79,6.68,4.5,0.4626,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32510,6486,1,50,21,1475,286,25.18,13.420000000000002,1.224,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32556,7941,1,60,31,485,258,17.75,10.169999999999998,0.252,0,6,0,0,0,0,0,0,0,0,0,1,0,0
32558,9951,1,32,20,32,82,4.849999999999999,5.509999999999998,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32565,10064,1,24,23,124,571,30.519999999999996,16.82,1.6480000000000001,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32621,9237,1,32,10,820,358,32.019999999999996,18.720000000000002,0.414,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32640,1234,1,20,10,63,156,10.97,8.759999999999998,1.0232,0,9,1,0,0,0,0,0,0,0,0,0,0,0
32669,1009,1,39,25,142,187,8.03,7.88,0.36,0,9,1,0,0,0,0,0,0,0,0,0,0,0
32756,3538,1,45,26,28,220,23.98,14.979999999999999,0.414,0,7,0,0,0,0,0,0,1,0,0,0,0,0
32786,6473,1,60,13,30,138,8.03,5.929999999999998,0.0513,0,4,0,0,0,1,0,0,0,0,0,0,0,0
32836,8543,1,55,22,62,181,16.870000000000005,12.069999999999995,0.297,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32861,7193,1,27,19,261,223,18.670000000000005,13.219999999999997,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32882,7005,1,23,20,149,280,17.020000000000003,11.629999999999999,0.3789,0,2,0,0,0,0,0,0,0,0,0,0,1,0
32954,10372,1,29,24,45,144,8.500000000000002,5.63,2.9640000000000004,0,12,0,0,0,0,0,0,0,0,1,0,0,0
32970,7847,1,37,10,280,122,9.86,6.8599999999999985,0.478,0,11,0,1,0,0,0,0,0,0,0,0,0,0
32975,3522,1,50,21,72,266,21,13.599999999999998,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
32997,5386,1,51,20,147,285,15.03,10.419999999999998,0.45,0,5,0,0,0,0,1,0,0,0,0,0,0,0
32998,6738,1,65,13,9,131,16.03,10.299999999999999,1.2186000000000001,0,5,0,0,0,0,1,0,0,0,0,0,0,0
33000,4038,1,46,30,1084,349,39.14,13.7,2.124,0,5,0,0,0,0,1,0,0,0,0,0,0,0
33007,8903,1,35,20,71,126,10.62,6.8100000000000005,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33015,157,1,50,9,98,239,20.730000000000008,14.180000000000001,1.0028000000000001,0,8,0,0,0,0,0,0,0,1,0,0,0,0
33017,5478,1,26,10,6,285,22.72,15.290000000000001,0.4239,0,9,1,0,0,0,0,0,0,0,0,0,0,0
33026,9853,1,72,11,179,229,15,10.17,1.5615,0,8,0,0,0,0,0,0,0,1,0,0,0,0
33055,1529,1,56,2,50,226,16.68,10.11,0.14400000000000002,0,6,0,0,0,0,0,0,0,0,0,1,0,0
33082,7170,1,60,20,77,352,27.67,13.049999999999997,0.6030000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33109,6734,1,21,4,45,132,12.34,6.599999999999999,0.234,0,3,0,0,0,0,0,1,0,0,0,0,0,0
33159,4986,1,60,15,33,45,5.9399999999999995,3.5500000000000003,0.8370000000000001,0,2,0,0,0,0,0,0,0,0,0,0,1,0
33221,11453,1,22,24,203,15,4.05,0.34,0.3942,0,11,0,1,0,0,0,0,0,0,0,0,0,0
33234,9034,1,42,21,102,176,16.39,11.369999999999997,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
33304,2726,1,32,11,45,322,22.509999999999998,13.3,0.6048,0,4,0,0,0,1,0,0,0,0,0,0,0,0
33478,6807,1,22,25,167,223,20.020000000000003,12.579999999999998,5.184,0,6,0,0,0,0,0,0,0,0,0,1,0,0
33498,4817,1,50,17,16,132,9.08,6.75,0.369,0,11,0,1,0,0,0,0,0,0,0,0,0,0
33540,8070,1,52,22,50,357,28.879999999999992,18.419999999999998,0.7786000000000001,0,11,0,1,0,0,0,0,0,0,0,0,0,0
33581,10209,1,26,21,407,239,15.430000000000005,11.15,0.37800000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33616,7882,1,23,21,70,198,12.479999999999999,9.649999999999999,0.477,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33741,10881,1,45,4,53,85,11.18,5.26,0.5643,0,3,0,0,0,0,0,1,0,0,0,0,0,0
33772,1987,1,29,18,31,287,11.75,8.620000000000001,3.4236,0,7,0,0,0,0,0,0,1,0,0,0,0,0
33783,2258,1,31,17,653,173,25.909999999999997,11.069999999999997,0.342,0,11,0,1,0,0,0,0,0,0,0,0,0,0
33787,6572,1,50,11,59,230,11.459999999999999,7.669999999999998,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
33792,8922,1,37,13,195,447,27.900000000000002,18.42,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
33796,9858,1,21,17,1867,674,27.590000000000007,14.56,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0
33810,2121,1,65,22,64,159,11.979999999999999,7.75,0.2646,0,10,0,0,1,0,0,0,0,0,0,0,0,0
33811,3505,1,25,24,286,118,7.3100000000000005,5.769999999999999,0.315,0,9,1,0,0,0,0,0,0,0,0,0,0,0
33813,2494,1,48,21,50,72,5.36,6.35,1.5651000000000002,0,12,0,0,0,0,0,0,0,0,1,0,0,0
33838,11561,1,24,15,216,488,33.68999999999999,20.32,1.5352,0,3,0,0,0,0,0,1,0,0,0,0,0,0
33897,2787,1,32,5,77,175,16.019999999999996,10.53,3.1363000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33967,5392,1,18,8,81,154,16.8,9.95,0.252,0,8,0,0,0,0,0,0,0,1,0,0,0,0
33980,4902,1,70,20,148,251,17.549999999999997,8.019999999999998,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
33994,3153,1,35,25,123,104,6.219999999999999,5.299999999999999,0.6021,0,6,0,0,0,0,0,0,0,0,0,1,0,0
34021,11276,1,57,16,19,58,5.960000000000002,4.9,0.18900000000000003,0,8,0,0,0,0,0,0,0,1,0,0,0,0
34099,9048,1,31,18,323,193,17.479999999999997,11.1,5.293799999999999,0,5,0,0,0,0,1,0,0,0,0,0,0,0
34107,11610,1,40,29,117,142,21.07,10.489999999999998,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0
34150,1087,1,49,17,42,827,7.819999999999999,7.079999999999999,7.3458000000000006,0,12,0,0,0,0,0,0,0,0,1,0,0,0
34153,6506,1,20,5,108,321,21.349999999999998,13.639999999999999,1.3566000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34184,7245,1,40,20,104,139,18.540000000000003,10.260000000000002,0.37800000000000006,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34196,4481,1,35,14,11,53,3.419999999999999,4.199999999999999,0.5472,0,8,0,0,0,0,0,0,0,1,0,0,0,0
34211,2853,1,61,8,192,117,8.329999999999998,4.800000000000001,0.135,0,8,0,0,0,0,0,0,0,1,0,0,0,0
34214,4032,1,45,14,202,214,8.22,4.259999999999999,0.6615000000000001,0,9,1,0,0,0,0,0,0,0,0,0,0,0
34233,7323,1,33,15,429,305,20.200000000000003,12.73,2.2006,0,3,0,0,0,0,0,1,0,0,0,0,0,0
34249,9310,1,24,21,183,118,4.840000000000001,4.33,0.198,0,3,0,0,0,0,0,1,0,0,0,0,0,0
34258,9500,1,32,14,63,141,15.740000000000002,9.219999999999999,3.5429999999999997,0,4,0,0,0,1,0,0,0,0,0,0,0,0
34259,1763,1,38,10,22,220,14.949999999999998,8.42,0.2403,0,8,0,0,0,0,0,0,0,1,0,0,0,0
34313,11808,1,40,19,43,247,15.249999999999996,9.569999999999999,0.297,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34441,11561,1,26,15,87,161,11.100000000000001,6.93,1.3601999999999999,0,3,0,0,0,0,0,1,0,0,0,0,0,0
34497,5969,1,56,13,49,129,9.19,6.26,0.2403,0,6,0,0,0,0,0,0,0,0,0,1,0,0
34505,6244,1,68,14,641,216,27.209999999999997,9.28,0.0135,0,4,0,0,0,1,0,0,0,0,0,0,0,0
34516,3487,1,70,6,94,283,11.799999999999999,7.1,0.5670000000000001,0,11,0,1,0,0,0,0,0,0,0,0,0,0
34517,1576,1,40,7,246,300,20.12,14.430000000000001,0.4581,1,9,1,0,0,0,0,0,0,0,0,0,0,0
34577,5626,1,18,4,65,153,18.2,8.749999999999998,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
34583,1913,1,55,10,336,170,11.46,8.21,0.2574,0,11,0,1,0,0,0,0,0,0,0,0,0,0
34613,9147,1,52,26,7,149,7.790000000000001,3.2899999999999996,6.2488,0,12,0,0,0,0,0,0,0,0,1,0,0,0
34627,3429,1,55,8,84,307,28.289999999999996,19.900000000000002,0.315,0,7,0,0,0,0,0,0,1,0,0,0,0,0
34641,64,1,47,25,640,143,5.63,4.91,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
34698,10123,1,68,18,42,149,9.5,7.8199999999999985,0.2394,0,6,0,0,0,0,0,0,0,0,0,1,0,0
34740,3205,1,50,23,81,207,17.31,11.09,0.06570000000000001,0,6,0,0,0,0,0,0,0,0,0,1,0,0
34795,10088,1,72,17,150,198,14.469999999999999,7.669999999999998,2.1016,0,4,0,0,0,1,0,0,0,0,0,0,0,0
34833,7142,1,18,18,1011,166,22.84,6.9399999999999995,0.28800000000000003,0,5,0,0,0,0,1,0,0,0,0,0,0,0
34846,10670,1,65,15,64,154,6.91,5.249999999999999,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
34898,6718,1,66,14,553,185,9.8,7.830000000000001,0.9714,0,9,1,0,0,0,0,0,0,0,0,0,0,0
34947,11215,1,26,27,44,157,12.41,8.739999999999998,0.1773,0,10,0,0,1,0,0,0,0,0,0,0,0,0
34973,7269,1,20,17,16,35,2.2899999999999996,2.8899999999999992,0.243,0,11,0,1,0,0,0,0,0,0,0,0,0,0
34988,6366,1,85,16,67,289,17.97,12.149999999999999,0.6246,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34993,7039,1,18,13,91,209,16.46,8.56,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
35032,4909,1,40,6,107,320,23.43,14.219999999999999,0.8190000000000001,0,11,0,1,0,0,0,0,0,0,0,0,0,0
35040,11091,1,27,16,8,132,11.469999999999997,7.349999999999999,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
35089,5838,1,50,14,68,273,10.93,8.010000000000002,2.4282000000000004,0,8,0,0,0,0,0,0,0,1,0,0,0,0
35090,3989,1,30,13,53,302,25.51,12.999999999999998,0.46,0,6,0,0,0,0,0,0,0,0,0,1,0,0
35135,7715,1,55,2,38,172,13.62,8.75,0.2268,0,3,0,0,0,0,0,1,0,0,0,0,0,0
35142,9482,1,60,29,188,131,15.45,6.659999999999998,0.7533,0,10,0,0,1,0,0,0,0,0,0,0,0,0
35168,6652,1,18,20,67,154,12.5,7.930000000000001,0.234,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35271,9705,1,22,8,88,134,11.750000000000002,8.700000000000001,0.45,0,7,0,0,0,0,0,0,1,0,0,0,0,0
35306,7039,1,54,13,122,256,21.09,10.46,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
35313,3505,1,58,24,167,102,7.989999999999999,5.74,0.63,0,9,1,0,0,0,0,0,0,0,0,0,0,0
35324,2242,1,53,15,57,123,7.1899999999999995,5.390000000000001,0.45,0,3,0,0,0,0,0,1,0,0,0,0,0,0
35342,8435,1,50,20,292,179,15.26,10.97,0.8496000000000001,0,6,0,0,0,0,0,0,0,0,0,1,0,0
35353,3933,1,27,12,389,248,18.26,9.589999999999998,0.5634,0,9,1,0,0,0,0,0,0,0,0,0,0,0
35414,11606,1,38,25,43,243,11.219999999999997,8.039999999999997,0.6534,0,11,0,1,0,0,0,0,0,0,0,0,0,0
35446,4710,1,28,21,116,395,43.870000000000005,23.250000000000004,0.4356,0,12,0,0,0,0,0,0,0,0,1,0,0,0
35451,1154,1,45,18,71,293,11.6,10.8,1.9358999999999997,0,12,0,0,0,0,0,0,0,0,1,0,0,0
35550,3553,1,19,25,672,184,24.349999999999998,10.09,1.207,0,11,0,1,0,0,0,0,0,0,0,0,0,0
35553,8553,1,19,5,41,154,5.43,5.129999999999997,1.26,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35565,11876,1,42,26,889,264,15.25,7.770000000000001,6.3229,0,12,0,0,0,0,0,0,0,0,1,0,0,0
35634,89,1,21,16,73,266,22.61,14.099999999999998,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0
35651,8884,1,40,1,87,99,13.34,7.29,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0
35666,99,1,32,18,300,369,14.87,10.879999999999999,1.4274,0,7,0,0,0,0,0,0,1,0,0,0,0,0
35741,7005,1,84,20,228,293,17.01,10.34,2.3234,0,2,0,0,0,0,0,0,0,0,0,0,1,0
35765,7273,1,68,24,37,210,14.450000000000005,7.660000000000001,1.0458,0,9,1,0,0,0,0,0,0,0,0,0,0,0
